failure,parser_version,source_document,status,document,reason,report_code,report_name,share_code,upload_info_id,section_name,section_text,evidence_location,extraction_status,effective_date,equity_max_pct,equity_min_pct,evidence,known_at,normalized_clause,normalization_version,clause_sha256,cluster_id,cluster_member_count
,15,163001_576540.pdf,success,"{'effective_date': None, 'equity_max_pct': 95.0, 'equity_min_pct': 0.0, 'evidence': '股票资产占基金资产的比例为0%-95%', 'known_at': '2021-04-23', 'report_code': 'FA010080', 'report_name': '长信医疗保健行业灵活配置混合型证券投资基金（LOF）基金产品资料概要（更新）', 'share_code': '163001', 'source_document': '163001_576540.pdf', 'upload_info_id': '576540'}",,FA010080,长信医疗保健行业灵活配置混合型证券投资基金（LOF）基金产品资料概要（更新）,163001,576540,investment_range,股票资产占基金资产的比例为0%-95%,163001_576540.pdf,success,,95.0,0.0,股票资产占基金资产的比例为0%-95%,2021-04-23,股票资产占基金资产的比例为0%-95%,1,ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,n1-ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,144
,15,163001_576541.pdf,success,"{'effective_date': None, 'equity_max_pct': 95.0, 'equity_min_pct': 0.0, 'evidence': '股票资产占基金资产的比例为0%-95%', 'known_at': '2021-04-23', 'report_code': 'FA010030', 'report_name': '长信医疗保健行业灵活配置混合型证券投资基金（LOF）更新的招募说明书（2021年第【1】号）', 'share_code': '163001', 'source_document': '163001_576541.pdf', 'upload_info_id': '576541'}",,FA010030,长信医疗保健行业灵活配置混合型证券投资基金（LOF）更新的招募说明书（2021年第【1】号）,163001,576541,investment_range,股票资产占基金资产的比例为0%-95%,163001_576541.pdf,success,,95.0,0.0,股票资产占基金资产的比例为0%-95%,2021-04-23,股票资产占基金资产的比例为0%-95%,1,ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,n1-ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,144
,15,163001_598898.pdf,success,"{'effective_date': None, 'equity_max_pct': 95.0, 'equity_min_pct': 0.0, 'evidence': '股票资产占基金资产的比例为0%-95%', 'known_at': '2021-06-29', 'report_code': 'FA010030', 'report_name': '长信医疗保健行业灵活配置混合型证券投资基金（LOF）更新的招募说明书', 'share_code': '163001', 'source_document': '163001_598898.pdf', 'upload_info_id': '598898'}",,FA010030,长信医疗保健行业灵活配置混合型证券投资基金（LOF）更新的招募说明书,163001,598898,investment_range,股票资产占基金资产的比例为0%-95%,163001_598898.pdf,success,,95.0,0.0,股票资产占基金资产的比例为0%-95%,2021-06-29,股票资产占基金资产的比例为0%-95%,1,ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,n1-ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,144
,15,163001_598899.pdf,success,"{'effective_date': None, 'equity_max_pct': 95.0, 'equity_min_pct': 0.0, 'evidence': '股票资产占基金资产的比例为0%-95%', 'known_at': '2021-06-29', 'report_code': 'FA010080', 'report_name': '长信医疗保健行业灵活配置混合型证券投资基金（LOF）基金产品资料概要（更新）', 'share_code': '163001', 'source_document': '163001_598899.pdf', 'upload_info_id': '598899'}",,FA010080,长信医疗保健行业灵活配置混合型证券投资基金（LOF）基金产品资料概要（更新）,163001,598899,investment_range,股票资产占基金资产的比例为0%-95%,163001_598899.pdf,success,,95.0,0.0,股票资产占基金资产的比例为0%-95%,2021-06-29,股票资产占基金资产的比例为0%-95%,1,ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,n1-ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,144
,15,163001_598900.pdf,success,"{'effective_date': None, 'equity_max_pct': 95.0, 'equity_min_pct': 0.0, 'evidence': '股票资产占基金资产的比例为0%-95%', 'known_at': '2021-06-29', 'report_code': 'FA020020', 'report_name': '长信医疗保健行业灵活配置混合型证券投资基金（LOF）基金合同', 'share_code': '163001', 'source_document': '163001_598900.pdf', 'upload_info_id': '598900'}",,FA020020,长信医疗保健行业灵活配置混合型证券投资基金（LOF）基金合同,163001,598900,investment_range,股票资产占基金资产的比例为0%-95%,163001_598900.pdf,success,,95.0,0.0,股票资产占基金资产的比例为0%-95%,2021-06-29,股票资产占基金资产的比例为0%-95%,1,ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,n1-ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,144
,15,163001_622144.pdf,success,"{'effective_date': None, 'equity_max_pct': 95.0, 'equity_min_pct': 0.0, 'evidence': '股票资产占基金资产的比例为0%-95%', 'known_at': '2021-08-10', 'report_code': 'FA020020', 'report_name': '长信医疗保健行业灵活配置混合型证券投资基金（LOF）基金合同', 'share_code': '163001', 'source_document': '163001_622144.pdf', 'upload_info_id': '622144'}",,FA020020,长信医疗保健行业灵活配置混合型证券投资基金（LOF）基金合同,163001,622144,investment_range,股票资产占基金资产的比例为0%-95%,163001_622144.pdf,success,,95.0,0.0,股票资产占基金资产的比例为0%-95%,2021-08-10,股票资产占基金资产的比例为0%-95%,1,ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,n1-ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,144
,15,163001_622146.pdf,success,"{'effective_date': None, 'equity_max_pct': 95.0, 'equity_min_pct': 0.0, 'evidence': '股票资产占基金资产的比例为0%-95%', 'known_at': '2021-08-10', 'report_code': 'FA010030', 'report_name': '长信医疗保健行业灵活配置混合型证券投资基金（LOF）更新的招募说明书', 'share_code': '163001', 'source_document': '163001_622146.pdf', 'upload_info_id': '622146'}",,FA010030,长信医疗保健行业灵活配置混合型证券投资基金（LOF）更新的招募说明书,163001,622146,investment_range,股票资产占基金资产的比例为0%-95%,163001_622146.pdf,success,,95.0,0.0,股票资产占基金资产的比例为0%-95%,2021-08-10,股票资产占基金资产的比例为0%-95%,1,ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,n1-ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,144
,15,163001_622147.pdf,success,"{'effective_date': None, 'equity_max_pct': 95.0, 'equity_min_pct': 0.0, 'evidence': '股票资产占基金资产的比例为0%-95%', 'known_at': '2021-08-10', 'report_code': 'FA010080', 'report_name': '长信医疗保健行业灵活配置混合型证券投资基金（LOF）（长信医疗保健混合（LOF）A份额）基金产品资料概要（更新）', 'share_code': '163001', 'source_document': '163001_622147.pdf', 'upload_info_id': '622147'}",,FA010080,长信医疗保健行业灵活配置混合型证券投资基金（LOF）（长信医疗保健混合（LOF）A份额）基金产品资料概要（更新）,163001,622147,investment_range,股票资产占基金资产的比例为0%-95%,163001_622147.pdf,success,,95.0,0.0,股票资产占基金资产的比例为0%-95%,2021-08-10,股票资产占基金资产的比例为0%-95%,1,ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,n1-ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,144
,15,163001_622148.pdf,success,"{'effective_date': None, 'equity_max_pct': 95.0, 'equity_min_pct': 0.0, 'evidence': '股票资产占基金资产的比例为0%-95%', 'known_at': '2021-08-10', 'report_code': 'FA010080', 'report_name': '长信医疗保健行业灵活配置混合型证券投资基金（LOF）（长信医疗保健混合（LOF）C份额）基金产品资料概要（更新）', 'share_code': '163001', 'source_document': '163001_622148.pdf', 'upload_info_id': '622148'}",,FA010080,长信医疗保健行业灵活配置混合型证券投资基金（LOF）（长信医疗保健混合（LOF）C份额）基金产品资料概要（更新）,163001,622148,investment_range,股票资产占基金资产的比例为0%-95%,163001_622148.pdf,success,,95.0,0.0,股票资产占基金资产的比例为0%-95%,2021-08-10,股票资产占基金资产的比例为0%-95%,1,ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,n1-ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,144
,15,163001_627843.pdf,success,"{'effective_date': None, 'equity_max_pct': 95.0, 'equity_min_pct': 0.0, 'evidence': '股票资产占基金资产的比例为0%-95%', 'known_at': '2021-08-26', 'report_code': 'FA010030', 'report_name': '长信医疗保健行业灵活配置混合型证券投资基金（LOF）更新的招募说明书', 'share_code': '163001', 'source_document': '163001_627843.pdf', 'upload_info_id': '627843'}",,FA010030,长信医疗保健行业灵活配置混合型证券投资基金（LOF）更新的招募说明书,163001,627843,investment_range,股票资产占基金资产的比例为0%-95%,163001_627843.pdf,success,,95.0,0.0,股票资产占基金资产的比例为0%-95%,2021-08-26,股票资产占基金资产的比例为0%-95%,1,ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,n1-ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,144
,15,163001_627844.pdf,success,"{'effective_date': None, 'equity_max_pct': 95.0, 'equity_min_pct': 0.0, 'evidence': '股票资产占基金资产的比例为0%-95%', 'known_at': '2021-08-26', 'report_code': 'FA010080', 'report_name': '长信医疗保健行业灵活配置混合型证券投资基金（LOF）（长信医疗保健混合（LOF）A份额）基金产品资料概要（更新）', 'share_code': '163001', 'source_document': '163001_627844.pdf', 'upload_info_id': '627844'}",,FA010080,长信医疗保健行业灵活配置混合型证券投资基金（LOF）（长信医疗保健混合（LOF）A份额）基金产品资料概要（更新）,163001,627844,investment_range,股票资产占基金资产的比例为0%-95%,163001_627844.pdf,success,,95.0,0.0,股票资产占基金资产的比例为0%-95%,2021-08-26,股票资产占基金资产的比例为0%-95%,1,ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,n1-ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,144
,15,163001_627845.pdf,success,"{'effective_date': None, 'equity_max_pct': 95.0, 'equity_min_pct': 0.0, 'evidence': '股票资产占基金资产的比例为0%-95%', 'known_at': '2021-08-26', 'report_code': 'FA010080', 'report_name': '长信医疗保健行业灵活配置混合型证券投资基金（LOF）（长信医疗保健混合（LOF）C份额）基金产品资料概要（更新）', 'share_code': '163001', 'source_document': '163001_627845.pdf', 'upload_info_id': '627845'}",,FA010080,长信医疗保健行业灵活配置混合型证券投资基金（LOF）（长信医疗保健混合（LOF）C份额）基金产品资料概要（更新）,163001,627845,investment_range,股票资产占基金资产的比例为0%-95%,163001_627845.pdf,success,,95.0,0.0,股票资产占基金资产的比例为0%-95%,2021-08-26,股票资产占基金资产的比例为0%-95%,1,ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,n1-ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,144
,15,006857_650003.pdf,success,"{'effective_date': None, 'equity_max_pct': 95.0, 'equity_min_pct': 0.0, 'evidence': '股票资产占基金资产的比例为0%-95%', 'known_at': '2021-10-23', 'report_code': 'FA010030', 'report_name': '蜂巢卓睿灵活配置混合型证券投资基金招募说明书（更新）2021年第2期', 'share_code': '006857', 'source_document': '006857_650003.pdf', 'upload_info_id': '650003'}",,FA010030,蜂巢卓睿灵活配置混合型证券投资基金招募说明书（更新）2021年第2期,006857,650003,investment_range,股票资产占基金资产的比例为0%-95%,006857_650003.pdf,success,,95.0,0.0,股票资产占基金资产的比例为0%-95%,2021-10-23,股票资产占基金资产的比例为0%-95%,1,ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,n1-ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,144
,15,006857_650004.pdf,success,"{'effective_date': None, 'equity_max_pct': 95.0, 'equity_min_pct': 0.0, 'evidence': '股票资产占基金资产的比例为0%-95%', 'known_at': '2021-10-23', 'report_code': 'FA010080', 'report_name': '蜂巢卓睿灵活配置混合型证券投资基金（蜂巢卓睿混合A份额）基金产品资料概要（更新）', 'share_code': '006857', 'source_document': '006857_650004.pdf', 'upload_info_id': '650004'}",,FA010080,蜂巢卓睿灵活配置混合型证券投资基金（蜂巢卓睿混合A份额）基金产品资料概要（更新）,006857,650004,investment_range,股票资产占基金资产的比例为0%-95%,006857_650004.pdf,success,,95.0,0.0,股票资产占基金资产的比例为0%-95%,2021-10-23,股票资产占基金资产的比例为0%-95%,1,ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,n1-ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,144
,15,006857_650005.pdf,success,"{'effective_date': None, 'equity_max_pct': 95.0, 'equity_min_pct': 0.0, 'evidence': '股票资产占基金资产的比例为0%-95%', 'known_at': '2021-10-23', 'report_code': 'FA010080', 'report_name': '蜂巢卓睿灵活配置混合型证券投资基金（蜂巢卓睿混合C份额）基金产品资料概要（更新）', 'share_code': '006857', 'source_document': '006857_650005.pdf', 'upload_info_id': '650005'}",,FA010080,蜂巢卓睿灵活配置混合型证券投资基金（蜂巢卓睿混合C份额）基金产品资料概要（更新）,006857,650005,investment_range,股票资产占基金资产的比例为0%-95%,006857_650005.pdf,success,,95.0,0.0,股票资产占基金资产的比例为0%-95%,2021-10-23,股票资产占基金资产的比例为0%-95%,1,ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,n1-ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,144
,15,168104_677805.pdf,success,"{'effective_date': None, 'equity_max_pct': 95.0, 'equity_min_pct': 0.0, 'evidence': '股票资产占基金资产的比例为0%-95%', 'known_at': '2021-12-29', 'report_code': 'FA010030', 'report_name': '九泰锐丰灵活配置混合型证券投资基金（LOF）招募说明书更新', 'share_code': '168104', 'source_document': '168104_677805.pdf', 'upload_info_id': '677805'}",,FA010030,九泰锐丰灵活配置混合型证券投资基金（LOF）招募说明书更新,168104,677805,investment_range,股票资产占基金资产的比例为0%-95%,168104_677805.pdf,success,,95.0,0.0,股票资产占基金资产的比例为0%-95%,2021-12-29,股票资产占基金资产的比例为0%-95%,1,ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,n1-ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,144
,15,168104_677816.pdf,success,"{'effective_date': None, 'equity_max_pct': 95.0, 'equity_min_pct': 0.0, 'evidence': '股票资产占基金资产的比例为0%-95%', 'known_at': '2021-12-29', 'report_code': 'FA010080', 'report_name': '九泰锐丰灵活配置混合型证券投资基金（LOF）（九泰锐丰混合A份额）基金产品资料概要（更新）', 'share_code': '168104', 'source_document': '168104_677816.pdf', 'upload_info_id': '677816'}",,FA010080,九泰锐丰灵活配置混合型证券投资基金（LOF）（九泰锐丰混合A份额）基金产品资料概要（更新）,168104,677816,investment_range,股票资产占基金资产的比例为0%-95%,168104_677816.pdf,success,,95.0,0.0,股票资产占基金资产的比例为0%-95%,2021-12-29,股票资产占基金资产的比例为0%-95%,1,ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,n1-ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,144
,15,168104_677817.pdf,success,"{'effective_date': None, 'equity_max_pct': 95.0, 'equity_min_pct': 0.0, 'evidence': '股票资产占基金资产的比例为0%-95%', 'known_at': '2021-12-29', 'report_code': 'FA010080', 'report_name': '九泰锐丰灵活配置混合型证券投资基金（LOF）（九泰锐丰混合C份额）基金产品资料概要（更新）', 'share_code': '168104', 'source_document': '168104_677817.pdf', 'upload_info_id': '677817'}",,FA010080,九泰锐丰灵活配置混合型证券投资基金（LOF）（九泰锐丰混合C份额）基金产品资料概要（更新）,168104,677817,investment_range,股票资产占基金资产的比例为0%-95%,168104_677817.pdf,success,,95.0,0.0,股票资产占基金资产的比例为0%-95%,2021-12-29,股票资产占基金资产的比例为0%-95%,1,ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,n1-ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,144
,15,163001_696470.pdf,success,"{'effective_date': None, 'equity_max_pct': 95.0, 'equity_min_pct': 0.0, 'evidence': '股票资产占基金资产的比例为0%-95%', 'known_at': '2022-02-15', 'report_code': 'FA010080', 'report_name': '长信医疗保健行业灵活配置混合型证券投资基金（LOF）（长信医疗保健混合（LOF）A份额）基金产品资料概要（更新）', 'share_code': '163001', 'source_document': '163001_696470.pdf', 'upload_info_id': '696470'}",,FA010080,长信医疗保健行业灵活配置混合型证券投资基金（LOF）（长信医疗保健混合（LOF）A份额）基金产品资料概要（更新）,163001,696470,investment_range,股票资产占基金资产的比例为0%-95%,163001_696470.pdf,success,,95.0,0.0,股票资产占基金资产的比例为0%-95%,2022-02-15,股票资产占基金资产的比例为0%-95%,1,ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,n1-ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,144
,15,163001_696471.pdf,success,"{'effective_date': None, 'equity_max_pct': 95.0, 'equity_min_pct': 0.0, 'evidence': '股票资产占基金资产的比例为0%-95%', 'known_at': '2022-02-15', 'report_code': 'FA010080', 'report_name': '长信医疗保健行业灵活配置混合型证券投资基金（LOF）（长信医疗保健混合（LOF）C份额）基金产品资料概要（更新）', 'share_code': '163001', 'source_document': '163001_696471.pdf', 'upload_info_id': '696471'}",,FA010080,长信医疗保健行业灵活配置混合型证券投资基金（LOF）（长信医疗保健混合（LOF）C份额）基金产品资料概要（更新）,163001,696471,investment_range,股票资产占基金资产的比例为0%-95%,163001_696471.pdf,success,,95.0,0.0,股票资产占基金资产的比例为0%-95%,2022-02-15,股票资产占基金资产的比例为0%-95%,1,ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,n1-ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,144
,15,163001_696472.pdf,success,"{'effective_date': None, 'equity_max_pct': 95.0, 'equity_min_pct': 0.0, 'evidence': '股票资产占基金资产的比例为0%-95%', 'known_at': '2022-02-15', 'report_code': 'FA010030', 'report_name': '长信医疗保健行业灵活配置混合型证券投资基金（LOF）更新的招募说明书（2022年第【1】号）', 'share_code': '163001', 'source_document': '163001_696472.pdf', 'upload_info_id': '696472'}",,FA010030,长信医疗保健行业灵活配置混合型证券投资基金（LOF）更新的招募说明书（2022年第【1】号）,163001,696472,investment_range,股票资产占基金资产的比例为0%-95%,163001_696472.pdf,success,,95.0,0.0,股票资产占基金资产的比例为0%-95%,2022-02-15,股票资产占基金资产的比例为0%-95%,1,ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,n1-ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,144
,15,006857_800170.pdf,success,"{'effective_date': None, 'equity_max_pct': 95.0, 'equity_min_pct': 0.0, 'evidence': '股票资产占基金资产的比例为0%-95%', 'known_at': '2022-10-21', 'report_code': 'FA010030', 'report_name': '蜂巢卓睿灵活配置混合型证券投资基金招募说明书（更新）2022年第1期', 'share_code': '006857', 'source_document': '006857_800170.pdf', 'upload_info_id': '800170'}",,FA010030,蜂巢卓睿灵活配置混合型证券投资基金招募说明书（更新）2022年第1期,006857,800170,investment_range,股票资产占基金资产的比例为0%-95%,006857_800170.pdf,success,,95.0,0.0,股票资产占基金资产的比例为0%-95%,2022-10-21,股票资产占基金资产的比例为0%-95%,1,ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,n1-ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,144
,15,006857_800171.pdf,success,"{'effective_date': None, 'equity_max_pct': 95.0, 'equity_min_pct': 0.0, 'evidence': '股票资产占基金资产的比例为0%-95%', 'known_at': '2022-10-21', 'report_code': 'FA010080', 'report_name': '蜂巢卓睿灵活配置混合型证券投资基金（蜂巢卓睿混合C份额）基金产品资料概要（更新）', 'share_code': '006857', 'source_document': '006857_800171.pdf', 'upload_info_id': '800171'}",,FA010080,蜂巢卓睿灵活配置混合型证券投资基金（蜂巢卓睿混合C份额）基金产品资料概要（更新）,006857,800171,investment_range,股票资产占基金资产的比例为0%-95%,006857_800171.pdf,success,,95.0,0.0,股票资产占基金资产的比例为0%-95%,2022-10-21,股票资产占基金资产的比例为0%-95%,1,ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,n1-ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,144
,15,006857_800172.pdf,success,"{'effective_date': None, 'equity_max_pct': 95.0, 'equity_min_pct': 0.0, 'evidence': '股票资产占基金资产的比例为0%-95%', 'known_at': '2022-10-21', 'report_code': 'FA010080', 'report_name': '蜂巢卓睿灵活配置混合型证券投资基金（蜂巢卓睿混合A份额）基金产品资料概要（更新）', 'share_code': '006857', 'source_document': '006857_800172.pdf', 'upload_info_id': '800172'}",,FA010080,蜂巢卓睿灵活配置混合型证券投资基金（蜂巢卓睿混合A份额）基金产品资料概要（更新）,006857,800172,investment_range,股票资产占基金资产的比例为0%-95%,006857_800172.pdf,success,,95.0,0.0,股票资产占基金资产的比例为0%-95%,2022-10-21,股票资产占基金资产的比例为0%-95%,1,ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,n1-ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,144
,15,168104_823108.pdf,success,"{'effective_date': None, 'equity_max_pct': 95.0, 'equity_min_pct': 0.0, 'evidence': '股票资产占基金资产的比例为0%-95%', 'known_at': '2022-11-30', 'report_code': 'FA010030', 'report_name': '九泰锐丰灵活配置混合型证券投资基金（LOF）招募说明书更新', 'share_code': '168104', 'source_document': '168104_823108.pdf', 'upload_info_id': '823108'}",,FA010030,九泰锐丰灵活配置混合型证券投资基金（LOF）招募说明书更新,168104,823108,investment_range,股票资产占基金资产的比例为0%-95%,168104_823108.pdf,success,,95.0,0.0,股票资产占基金资产的比例为0%-95%,2022-11-30,股票资产占基金资产的比例为0%-95%,1,ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,n1-ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,144
,15,168104_823118.pdf,success,"{'effective_date': None, 'equity_max_pct': 95.0, 'equity_min_pct': 0.0, 'evidence': '股票资产占基金资产的比例为0%-95%', 'known_at': '2022-11-30', 'report_code': 'FA010080', 'report_name': '九泰锐丰灵活配置混合型证券投资基金（LOF）（九泰锐丰混合A份额）基金产品资料概要（更新）', 'share_code': '168104', 'source_document': '168104_823118.pdf', 'upload_info_id': '823118'}",,FA010080,九泰锐丰灵活配置混合型证券投资基金（LOF）（九泰锐丰混合A份额）基金产品资料概要（更新）,168104,823118,investment_range,股票资产占基金资产的比例为0%-95%,168104_823118.pdf,success,,95.0,0.0,股票资产占基金资产的比例为0%-95%,2022-11-30,股票资产占基金资产的比例为0%-95%,1,ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,n1-ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,144
,15,168104_823119.pdf,success,"{'effective_date': None, 'equity_max_pct': 95.0, 'equity_min_pct': 0.0, 'evidence': '股票资产占基金资产的比例为0%-95%', 'known_at': '2022-11-30', 'report_code': 'FA010080', 'report_name': '九泰锐丰灵活配置混合型证券投资基金（LOF）（九泰锐丰混合C份额）基金产品资料概要（更新）', 'share_code': '168104', 'source_document': '168104_823119.pdf', 'upload_info_id': '823119'}",,FA010080,九泰锐丰灵活配置混合型证券投资基金（LOF）（九泰锐丰混合C份额）基金产品资料概要（更新）,168104,823119,investment_range,股票资产占基金资产的比例为0%-95%,168104_823119.pdf,success,,95.0,0.0,股票资产占基金资产的比例为0%-95%,2022-11-30,股票资产占基金资产的比例为0%-95%,1,ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,n1-ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,144
,15,163001_849235.pdf,success,"{'effective_date': None, 'equity_max_pct': 95.0, 'equity_min_pct': 0.0, 'evidence': '股票资产占基金资产的比例为0%-95%', 'known_at': '2023-02-03', 'report_code': 'FA010030', 'report_name': '长信医疗保健行业灵活配置混合型证券投资基金（LOF）更新的招募说明书', 'share_code': '163001', 'source_document': '163001_849235.pdf', 'upload_info_id': '849235'}",,FA010030,长信医疗保健行业灵活配置混合型证券投资基金（LOF）更新的招募说明书,163001,849235,investment_range,股票资产占基金资产的比例为0%-95%,163001_849235.pdf,success,,95.0,0.0,股票资产占基金资产的比例为0%-95%,2023-02-03,股票资产占基金资产的比例为0%-95%,1,ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,n1-ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,144
,15,163001_849236.pdf,success,"{'effective_date': None, 'equity_max_pct': 95.0, 'equity_min_pct': 0.0, 'evidence': '股票资产占基金资产的比例为0%-95%', 'known_at': '2023-02-03', 'report_code': 'FA010080', 'report_name': '长信医疗保健行业灵活配置混合型证券投资基金（LOF）（长信医疗保健混合（LOF）A类份额）基金产品资料概要更新', 'share_code': '163001', 'source_document': '163001_849236.pdf', 'upload_info_id': '849236'}",,FA010080,长信医疗保健行业灵活配置混合型证券投资基金（LOF）（长信医疗保健混合（LOF）A类份额）基金产品资料概要更新,163001,849236,investment_range,股票资产占基金资产的比例为0%-95%,163001_849236.pdf,success,,95.0,0.0,股票资产占基金资产的比例为0%-95%,2023-02-03,股票资产占基金资产的比例为0%-95%,1,ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,n1-ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,144
,15,163001_849237.pdf,success,"{'effective_date': None, 'equity_max_pct': 95.0, 'equity_min_pct': 0.0, 'evidence': '股票资产占基金资产的比例为0%-95%', 'known_at': '2023-02-03', 'report_code': 'FA010080', 'report_name': '长信医疗保健行业灵活配置混合型证券投资基金（LOF）（长信医疗保健混合（LOF）C类份额）基金产品资料概要更新', 'share_code': '163001', 'source_document': '163001_849237.pdf', 'upload_info_id': '849237'}",,FA010080,长信医疗保健行业灵活配置混合型证券投资基金（LOF）（长信医疗保健混合（LOF）C类份额）基金产品资料概要更新,163001,849237,investment_range,股票资产占基金资产的比例为0%-95%,163001_849237.pdf,success,,95.0,0.0,股票资产占基金资产的比例为0%-95%,2023-02-03,股票资产占基金资产的比例为0%-95%,1,ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,n1-ac66b86bc21b5930541f0b5a949601990a72b4bc1a5f658b80d7a24839f3cdf9,144
