date,pe
2015-01-26,62.07
2015-01-27,62.09
2015-01-28,61.55
2015-01-29,60.9
2015-01-30,58.98
2015-02-02,59.63
2015-02-03,61.85
2015-02-04,62.16
2015-02-05,63.01
2015-02-06,61.14
2015-02-09,60.51
2015-02-10,62.95
2015-02-11,63.91
2015-02-12,64.54
2015-02-13,66.18
2015-02-16,69.15
2015-02-17,68.64
2015-02-25,68.0
2015-02-26,67.74
2015-02-27,68.12
2015-03-02,67.56
2015-03-03,66.38
2015-03-04,67.92
2015-03-05,68.16
2015-03-06,65.99
2015-03-09,67.59
2015-03-10,69.86
2015-03-11,69.26
2015-03-12,68.68
2015-03-13,70.75
2015-03-16,73.39
2015-03-17,72.94
2015-03-18,74.4
2015-03-19,74.16
2015-03-20,75.1
2015-03-23,77.83
2015-03-24,80.43
2015-03-25,80.72
2015-03-26,77.14
2015-03-27,78.42
2015-03-30,77.49
2015-03-31,78.52
2015-04-01,80.59
2015-04-02,83.0
2015-04-03,83.91
2015-04-07,85.55
2015-04-08,83.0
2015-04-09,83.05
2015-04-10,85.07
2015-04-13,85.21
2015-04-14,83.92
2015-04-15,80.0
2015-04-16,79.9
2015-04-17,78.98
2015-04-20,78.54
2015-04-21,82.51
2015-04-22,84.31
2015-04-23,86.69
2015-04-24,87.59
2015-04-27,90.13
2015-04-28,90.25
2015-04-29,94.65
2015-04-30,103.19
2015-05-04,102.56
2015-05-05,100.07
2015-05-06,102.48
2015-05-07,100.59
2015-05-08,106.86
2015-05-11,113.74
2015-05-12,118.11
2015-05-13,116.04
2015-05-14,113.2
2015-05-15,113.01
2015-05-18,117.83
2015-05-19,118.56
2015-05-20,121.53
2015-05-21,125.72
2015-05-22,125.63
2015-05-25,123.17
2015-05-26,128.18
2015-05-27,127.32
2015-05-28,119.46
2015-05-29,123.11
2015-06-01,129.42
2015-06-02,136.02
2015-06-03,140.31
2015-06-04,139.19
2015-06-05,135.83
2015-06-08,129.46
2015-06-09,129.57
2015-06-10,134.43
2015-06-11,134.59
2015-06-12,136.18
2015-06-15,128.18
2015-06-16,125.14
2015-06-17,131.05
2015-06-18,121.59
2015-06-19,114.11
2015-06-23,117.34
2015-06-24,116.8
2015-06-25,110.28
2015-06-26,99.6
2015-06-29,91.17
2015-06-30,97.85
2015-07-01,93.9
2015-07-02,90.14
2015-07-03,89.06
2015-07-06,85.12
2015-07-07,79.35
2015-07-08,79.93
2015-07-09,83.15
2015-07-10,87.53
2015-07-13,93.4
2015-07-14,94.52
2015-07-15,89.02
2015-07-16,90.87
2015-07-17,97.05
2015-07-20,99.11
2015-07-21,99.5
2015-07-22,99.87
2015-07-23,102.37
2015-07-24,99.17
2015-07-27,91.55
2015-07-28,88.64
2015-07-29,93.29
2015-07-30,88.81
2015-07-31,83.27
2015-08-03,78.68
2015-08-04,83.61
2015-08-05,81.35
2015-08-06,79.98
2015-08-07,83.02
2015-08-10,87.29
2015-08-11,86.7
2015-08-12,84.22
2015-08-13,86.18
2015-08-14,85.4
2015-08-17,85.67
2015-08-18,80.36
2015-08-19,82.67
2015-08-20,80.22
2015-08-21,74.41
2015-08-24,67.58
2015-08-25,62.68
2015-08-26,54.58
2015-08-27,56.77
2015-08-28,60.35
2015-08-31,58.12
2015-09-01,55.62
2015-09-02,54.98
2015-09-07,55.93
2015-09-08,59.15
2015-09-09,61.15
2015-09-10,60.23
2015-09-11,60.7
2015-09-14,55.89
2015-09-15,52.6
2015-09-16,56.68
2015-09-17,56.48
2015-09-18,58.27
2015-09-21,61.23
2015-09-22,61.37
2015-09-23,61.51
2015-09-24,62.43
2015-09-25,59.96
2015-09-28,63.21
2015-09-29,62.33
2015-09-30,61.84
2015-10-08,64.71
2015-10-09,65.2
2015-10-12,68.12
2015-10-13,68.71
2015-10-14,67.55
2015-10-15,70.63
2015-10-16,72.21
2015-10-19,72.06
2015-10-20,74.34
2015-10-21,69.5
2015-10-22,70.96
2015-10-23,72.19
2015-10-26,72.21
2015-10-27,70.03
2015-10-28,67.89
2015-10-29,67.88
2015-10-30,70.78
2015-11-02,69.51
2015-11-03,69.51
2015-11-04,73.69
2015-11-05,73.51
2015-11-06,76.29
2015-11-09,77.66
2015-11-10,78.55
2015-11-11,80.07
2015-11-12,78.95
2015-11-13,77.24
2015-11-16,79.67
2015-11-17,77.34
2015-11-18,76.09
2015-11-19,79.47
2015-11-20,79.65
2015-11-23,79.31
2015-11-24,80.39
2015-11-25,82.23
2015-11-26,80.0
2015-11-27,75.32
2015-11-30,75.99
2015-12-01,76.02
2015-12-02,74.97
2015-12-03,77.87
2015-12-04,77.47
2015-12-07,79.2
2015-12-08,77.94
2015-12-09,78.01
2015-12-10,78.83
2015-12-11,77.87
2015-12-14,79.24
2015-12-15,80.2
2015-12-16,80.75
2015-12-17,82.72
2015-12-18,82.76
2015-12-21,82.66
2015-12-22,82.83
2015-12-23,81.19
2015-12-24,81.61
2015-12-25,81.52
2015-12-28,80.37
2015-12-29,80.69
2015-12-30,81.2
2015-12-31,79.37
2016-01-04,79.13
2016-01-05,77.02
2016-01-06,78.56
2016-01-07,72.05
2016-01-08,71.9
2016-01-11,67.87
2016-01-12,69.14
2016-01-13,66.31
2016-01-14,70.01
2016-01-15,68.09
2016-01-18,70.1
2016-01-19,72.07
2016-01-20,70.81
2016-01-21,67.93
2016-01-22,69.4
2016-01-25,69.67
2016-01-26,64.29
2016-01-27,64.98
2016-01-28,62.11
2016-01-29,65.01
2016-02-01,64.91
2016-02-02,67.42
2016-02-03,67.53
2016-02-04,68.77
2016-02-05,65.97
2016-02-15,66.57
2016-02-16,69.16
2016-02-17,69.34
2016-02-18,68.54
2016-02-19,69.04
2016-02-22,69.87
2016-02-23,68.8
2016-02-24,68.43
2016-02-25,62.36
2016-02-26,61.81
2016-02-29,55.65
2016-03-01,57.13
2016-03-02,59.45
2016-03-03,59.36
2016-03-04,56.34
2016-03-07,57.75
2016-03-08,59.28
2016-03-09,58.39
2016-03-10,57.37
2016-03-11,57.33
2016-03-14,59.95
2016-03-15,59.18
2016-03-16,58.7
2016-03-17,61.92
2016-03-18,64.85
2016-03-21,66.52
2016-03-22,66.16
2016-03-23,67.34
2016-03-24,66.23
2016-03-25,66.25
2016-03-28,65.24
2016-03-29,64.2
2016-03-30,66.87
2016-03-31,66.59
2016-04-01,65.61
2016-04-05,67.87
2016-04-06,68.45
2016-04-07,67.06
2016-04-08,66.7
2016-04-11,68.12
2016-04-12,67.87
2016-04-13,68.63
2016-04-14,69.73
2016-04-15,69.01
2016-04-18,68.0
2016-04-19,68.09
2016-04-20,64.03
2016-04-21,62.93
2016-04-22,63.5
2016-04-25,62.92
2016-04-26,62.95
2016-04-27,61.39
2016-04-28,61.81
2016-04-29,64.0
2016-05-03,66.64
2016-05-04,66.46
2016-05-05,66.84
2016-05-06,64.1
2016-05-09,61.96
2016-05-10,61.95
2016-05-11,61.04
2016-05-12,61.0
2016-05-13,60.7
2016-05-16,61.49
2016-05-17,62.45
2016-05-18,60.7
2016-05-19,61.35
2016-05-20,62.24
2016-05-23,63.06
2016-05-24,62.62
2016-05-25,62.48
2016-05-26,63.08
2016-05-27,62.52
2016-05-30,61.32
2016-05-31,64.35
2016-06-01,64.44
2016-06-02,64.96
2016-06-03,65.29
2016-06-06,65.23
2016-06-07,64.97
2016-06-08,64.59
2016-06-13,60.01
2016-06-14,59.9
2016-06-15,61.88
2016-06-16,61.05
2016-06-17,61.71
2016-06-20,61.09
2016-06-21,60.22
2016-06-22,61.78
2016-06-23,61.53
2016-06-24,61.06
2016-06-27,62.83
2016-06-28,63.78
2016-06-29,63.58
2016-06-30,64.44
2016-07-01,63.77
2016-07-04,64.95
2016-07-05,64.83
2016-07-06,64.7
2016-07-07,64.52
2016-07-08,64.75
2016-07-11,64.18
2016-07-12,65.13
2016-07-13,66.57
2016-07-14,66.73
2016-07-15,65.81
2016-07-18,65.3
2016-07-19,66.09
2016-07-20,66.01
2016-07-21,65.93
2016-07-22,65.53
2016-07-25,65.34
2016-07-26,66.38
2016-07-27,62.17
2016-07-28,61.75
2016-07-29,47.92
2016-08-01,48.49
2016-08-02,48.83
2016-08-03,48.59
2016-08-04,49.14
2016-08-05,48.67
2016-08-08,49.25
2016-08-09,49.46
2016-08-10,48.48
2016-08-11,47.75
2016-08-12,48.21
2016-08-15,49.82
2016-08-16,49.95
2016-08-17,50.07
2016-08-18,49.63
2016-08-19,49.57
2016-08-22,48.63
2016-08-23,48.58
2016-08-24,48.63
2016-08-25,48.25
2016-08-26,43.71
2016-08-29,43.23
2016-08-30,43.34
2016-08-31,43.36
2016-09-01,43.12
2016-09-02,42.92
2016-09-05,43.11
2016-09-06,43.8
2016-09-07,43.61
2016-09-08,43.91
2016-09-09,43.41
2016-09-12,42.23
2016-09-13,41.97
2016-09-14,41.87
2016-09-19,42.3
2016-09-20,42.21
2016-09-21,42.22
2016-09-22,42.31
2016-09-23,41.89
2016-09-26,41.13
2016-09-27,41.49
2016-09-28,41.33
2016-09-29,41.39
2016-09-30,41.52
2016-10-10,42.63
2016-10-11,42.56
2016-10-12,42.55
2016-10-13,42.56
2016-10-14,41.39
2016-10-17,40.91
2016-10-18,41.52
2016-10-19,41.0
2016-10-20,41.08
2016-10-21,40.88
2016-10-24,41.26
2016-10-25,40.9
2016-10-26,40.64
2016-10-27,40.05
2016-10-28,39.63
2016-10-31,38.93
2016-11-01,39.16
2016-11-02,38.43
2016-11-03,38.47
2016-11-04,38.4
2016-11-07,38.08
2016-11-08,38.41
2016-11-09,37.93
2016-11-10,38.21
2016-11-11,38.4
2016-11-14,38.7
2016-11-15,39.05
2016-11-16,39.05
2016-11-17,38.62
2016-11-18,38.48
2016-11-21,38.32
2016-11-22,38.91
2016-11-23,38.73
2016-11-24,38.44
2016-11-25,38.84
2016-11-28,38.91
2016-11-29,38.9
2016-11-30,39.44
2016-12-01,39.44
2016-12-02,38.7
2016-12-05,38.66
2016-12-06,37.99
2016-12-07,37.97
2016-12-08,37.55
2016-12-09,37.27
2016-12-12,35.35
2016-12-13,35.35
2016-12-14,34.99
2016-12-15,35.24
2016-12-16,35.72
2016-12-19,35.39
2016-12-20,35.46
2016-12-21,35.59
2016-12-22,35.44
2016-12-23,35.06
2016-12-26,35.11
2016-12-27,35.0
2016-12-28,34.81
2016-12-29,34.95
2016-12-30,35.09
2017-01-03,35.23
2017-01-04,35.86
2017-01-05,35.72
2017-01-06,35.4
2017-01-09,35.33
2017-01-10,35.11
2017-01-11,34.85
2017-01-12,34.69
2017-01-13,34.09
2017-01-16,32.75
2017-01-17,33.62
2017-01-18,33.18
2017-01-19,33.21
2017-01-20,33.92
2017-01-23,33.99
2017-01-24,33.38
2017-01-25,33.55
2017-01-26,47.8
2017-02-03,47.55
2017-02-06,48.18
2017-02-07,47.77
2017-02-08,48.22
2017-02-09,48.53
2017-02-10,48.16
2017-02-13,48.44
2017-02-14,48.41
2017-02-15,47.8
2017-02-16,47.81
2017-02-17,47.37
2017-02-20,47.67
2017-02-21,48.39
2017-02-22,47.87
2017-02-23,47.85
2017-02-24,48.57
2017-02-27,47.98
2017-02-28,46.49
2017-03-01,46.52
2017-03-02,45.96
2017-03-03,46.09
2017-03-06,46.85
2017-03-07,47.25
2017-03-08,46.86
2017-03-09,46.72
2017-03-10,46.65
2017-03-13,47.24
2017-03-14,46.77
2017-03-15,46.86
2017-03-16,47.05
2017-03-17,46.62
2017-03-20,46.68
2017-03-21,46.91
2017-03-22,46.36
2017-03-23,46.29
2017-03-24,46.65
2017-03-27,46.26
2017-03-28,46.13
2017-03-29,45.65
2017-03-30,44.61
2017-03-31,45.28
2017-04-05,46.28
2017-04-06,46.39
2017-04-07,46.52
2017-04-10,45.54
2017-04-11,45.83
2017-04-12,45.3
2017-04-13,45.79
2017-04-14,45.19
2017-04-17,44.53
2017-04-18,43.78
2017-04-19,44.04
2017-04-20,43.52
2017-04-21,43.71
2017-04-24,42.86
2017-04-25,42.93
2017-04-26,42.19
2017-04-27,42.84
2017-04-28,44.05
2017-05-02,44.09
2017-05-03,43.99
2017-05-04,43.94
2017-05-05,43.38
2017-05-08,42.86
2017-05-09,43.42
2017-05-10,42.74
2017-05-11,42.8
2017-05-12,42.8
2017-05-15,42.76
2017-05-16,43.61
2017-05-17,43.93
2017-05-18,43.69
2017-05-19,43.34
2017-05-22,42.89
2017-05-23,42.09
2017-05-24,42.48
2017-05-25,42.62
2017-05-26,42.18
2017-05-31,42.2
2017-06-01,41.22
2017-06-02,41.97
2017-06-05,42.39
2017-06-06,42.52
2017-06-07,43.41
2017-06-08,43.28
2017-06-09,43.33
2017-06-12,42.66
2017-06-13,43.34
2017-06-14,43.21
2017-06-15,44.16
2017-06-16,44.01
2017-06-19,44.16
2017-06-20,44.23
2017-06-21,44.92
2017-06-22,44.12
2017-06-23,44.29
2017-06-26,44.61
2017-06-27,44.57
2017-06-28,44.19
2017-06-29,44.46
2017-06-30,44.49
2017-07-03,45.1
2017-07-04,44.88
2017-07-05,45.09
2017-07-06,45.0
2017-07-07,44.93
2017-07-10,43.99
2017-07-11,43.5
2017-07-12,43.55
2017-07-13,43.2
2017-07-14,42.42
2017-07-17,40.18
2017-07-18,40.53
2017-07-19,40.88
2017-07-20,40.99
2017-07-21,40.97
2017-07-24,40.98
2017-07-25,41.03
2017-07-26,41.01
2017-07-27,42.69
2017-07-28,42.42
2017-07-31,43.3
2017-08-01,43.21
2017-08-02,42.83
2017-08-03,43.08
2017-08-04,42.68
2017-08-07,42.93
2017-08-08,43.23
2017-08-09,43.12
2017-08-10,42.8
2017-08-11,42.72
2017-08-14,44.01
2017-08-15,44.1
2017-08-16,44.81
2017-08-17,45.12
2017-08-18,44.76
2017-08-21,44.8
2017-08-22,44.45
2017-08-23,44.45
2017-08-24,44.14
2017-08-25,44.07
2017-08-28,45.42
2017-08-29,43.84
2017-08-30,43.73
2017-08-31,43.99
2017-09-01,44.04
2017-09-04,44.62
2017-09-05,44.59
2017-09-06,45.15
2017-09-07,44.84
2017-09-08,44.71
2017-09-11,45.23
2017-09-12,44.83
2017-09-13,44.96
2017-09-14,44.66
2017-09-15,44.56
2017-09-18,44.84
2017-09-19,44.38
2017-09-20,44.78
2017-09-21,44.12
2017-09-22,44.09
2017-09-25,43.38
2017-09-26,43.36
2017-09-27,43.85
2017-09-28,43.85
2017-09-29,43.97
2017-10-09,44.63
2017-10-10,45.17
2017-10-11,44.71
2017-10-12,44.76
2017-10-13,45.56
2017-10-16,44.32
2017-10-17,44.09
2017-10-18,43.82
2017-10-19,43.59
2017-10-20,44.33
2017-10-23,44.62
2017-10-24,44.73
2017-10-25,44.9
2017-10-26,42.97
2017-10-27,41.86
2017-10-30,41.32
2017-10-31,43.35
2017-11-01,43.18
2017-11-02,42.5
2017-11-03,42.23
2017-11-06,42.6
2017-11-07,42.78
2017-11-08,43.15
2017-11-09,43.84
2017-11-10,44.21
2017-11-13,44.33
2017-11-14,43.88
2017-11-15,42.97
2017-11-16,43.18
2017-11-17,42.32
2017-11-20,42.97
2017-11-21,42.97
2017-11-22,42.8
2017-11-23,41.5
2017-11-24,41.08
2017-11-27,40.74
2017-11-28,41.54
2017-11-29,41.35
2017-11-30,41.12
2017-12-01,41.99
2017-12-04,41.83
2017-12-05,40.9
2017-12-06,41.39
2017-12-07,41.07
2017-12-08,41.45
2017-12-11,42.1
2017-12-12,41.77
2017-12-13,41.72
2017-12-14,41.3
2017-12-15,41.06
2017-12-18,40.9
2017-12-19,41.34
2017-12-20,40.87
2017-12-21,41.0
2017-12-22,40.77
2017-12-25,39.91
2017-12-26,40.1
2017-12-27,39.94
2017-12-28,39.99
2017-12-29,40.12
2018-01-02,40.39
2018-01-03,41.32
2018-01-04,41.18
2018-01-05,41.38
2018-01-08,41.26
2018-01-09,41.06
2018-01-10,40.91
2018-01-11,41.2
2018-01-12,40.51
2018-01-15,39.28
2018-01-16,39.04
2018-01-17,39.33
2018-01-18,39.21
2018-01-19,39.12
2018-01-22,40.15
2018-01-23,40.0
2018-01-24,40.27
2018-01-25,40.35
2018-01-26,40.58
2018-01-29,40.45
2018-01-30,40.01
2018-01-31,41.43
2018-02-01,40.37
2018-02-02,40.46
2018-02-05,39.97
2018-02-06,37.9
2018-02-07,38.41
2018-02-08,39.03
2018-02-09,37.71
2018-02-12,39.16
2018-02-13,38.93
2018-02-14,38.79
2018-02-22,40.09
2018-02-23,39.91
2018-02-26,41.63
2018-02-27,41.64
2018-02-28,39.0
2018-03-01,39.57
2018-03-02,39.08
2018-03-05,39.83
2018-03-06,39.77
2018-03-07,39.28
2018-03-08,39.36
2018-03-09,40.99
2018-03-12,41.8
2018-03-13,41.71
2018-03-14,40.99
2018-03-15,41.22
2018-03-16,40.41
2018-03-19,40.86
2018-03-20,41.27
2018-03-21,40.27
2018-03-22,40.0
2018-03-23,37.41
2018-03-26,38.77
2018-03-27,40.4
2018-03-28,40.1
2018-03-29,40.45
2018-03-30,41.74
2018-04-02,41.55
2018-04-03,40.84
2018-04-04,39.95
2018-04-09,40.05
2018-04-10,39.84
2018-04-11,39.74
2018-04-12,39.41
2018-04-13,39.55
2018-04-16,39.83
2018-04-17,38.22
2018-04-18,38.96
2018-04-19,38.83
2018-04-20,37.84
2018-04-23,37.18
2018-04-24,38.51
2018-04-25,38.59
2018-04-26,34.69
2018-04-27,35.24
2018-05-02,34.99
2018-05-03,35.61
2018-05-04,35.14
2018-05-07,36.01
2018-05-08,36.4
2018-05-09,36.38
2018-05-10,36.42
2018-05-11,35.81
2018-05-14,35.75
2018-05-15,36.07
2018-05-16,35.81
2018-05-17,35.38
2018-05-18,35.56
2018-05-21,36.19
2018-05-22,36.28
2018-05-23,35.62
2018-05-24,35.4
2018-05-25,34.52
2018-05-28,34.3
2018-05-29,34.12
2018-05-30,32.99
2018-05-31,33.25
2018-06-01,32.76
2018-06-04,32.66
2018-06-05,33.46
2018-06-06,33.16
2018-06-07,33.05
2018-06-08,32.59
2018-06-11,32.35
2018-06-12,32.79
2018-06-13,32.16
2018-06-14,31.97
2018-06-15,31.07
2018-06-19,29.01
2018-06-20,29.34
2018-06-21,28.35
2018-06-22,29.15
2018-06-25,28.95
2018-06-26,29.58
2018-06-27,29.26
2018-06-28,29.15
2018-06-29,30.42
2018-07-02,29.95
2018-07-03,30.64
2018-07-04,29.93
2018-07-05,29.4
2018-07-06,29.31
2018-07-09,29.94
2018-07-10,30.21
2018-07-11,29.6
2018-07-12,31.48
2018-07-13,31.67
2018-07-16,31.37
2018-07-17,31.5
2018-07-18,31.06
2018-07-19,30.88
2018-07-20,31.32
2018-07-23,31.88
2018-07-24,32.15
2018-07-25,32.02
2018-07-26,31.38
2018-07-27,31.06
2018-07-30,30.42
2018-07-31,31.83
2018-08-01,31.44
2018-08-02,30.49
2018-08-03,29.8
2018-08-06,29.11
2018-08-07,30.06
2018-08-08,29.39
2018-08-09,30.43
2018-08-10,30.55
2018-08-13,30.92
2018-08-14,30.62
2018-08-15,29.63
2018-08-16,29.33
2018-08-17,28.86
2018-08-20,29.11
2018-08-21,29.71
2018-08-22,29.25
2018-08-23,29.62
2018-08-24,29.63
2018-08-27,30.43
2018-08-28,30.74
2018-08-29,30.27
2018-08-30,29.17
2018-08-31,28.71
2018-09-03,28.93
2018-09-04,29.26
2018-09-05,28.69
2018-09-06,28.46
2018-09-07,28.42
2018-09-10,27.45
2018-09-11,27.5
2018-09-12,27.48
2018-09-13,27.6
2018-09-14,27.14
2018-09-17,26.63
2018-09-18,27.15
2018-09-19,27.5
2018-09-20,27.41
2018-09-21,27.95
2018-09-25,27.68
2018-09-26,27.87
2018-09-27,27.25
2018-09-28,27.62
2018-10-08,26.34
2018-10-09,26.15
2018-10-10,26.15
2018-10-11,24.33
2018-10-12,24.33
2018-10-15,23.76
2018-10-16,22.98
2018-10-17,23.2
2018-10-18,22.8
2018-10-19,23.76
2018-10-22,25.15
2018-10-23,24.46
2018-10-24,24.31
2018-10-25,23.99
2018-10-26,24.56
2018-10-29,23.98
2018-10-30,24.18
2018-10-31,24.41
2018-11-01,24.79
2018-11-02,26.12
2018-11-05,26.19
2018-11-06,25.99
2018-11-07,25.98
2018-11-08,25.55
2018-11-09,25.64
2018-11-12,26.55
2018-11-13,27.03
2018-11-14,26.88
2018-11-15,27.34
2018-11-16,27.3
2018-11-19,27.21
2018-11-20,26.3
2018-11-21,26.32
2018-11-22,26.11
2018-11-23,25.09
2018-11-26,24.97
2018-11-27,25.14
2018-11-28,25.7
2018-11-29,25.05
2018-11-30,25.47
2018-12-03,26.34
2018-12-04,26.46
2018-12-05,26.34
2018-12-06,25.56
2018-12-07,25.55
2018-12-10,25.26
2018-12-11,25.49
2018-12-12,25.54
2018-12-13,25.87
2018-12-14,25.11
2018-12-17,24.9
2018-12-18,24.73
2018-12-19,24.24
2018-12-20,24.36
2018-12-21,24.21
2018-12-24,24.47
2018-12-25,24.14
2018-12-26,23.84
2018-12-27,23.62
2018-12-28,27.91
2019-01-02,27.48
2019-01-03,27.23
2019-01-04,28.08
2019-01-07,28.54
2019-01-08,28.56
2019-01-09,28.41
2019-01-10,28.2
2019-01-11,28.2
2019-01-14,27.88
2019-01-15,28.48
2019-01-16,28.45
2019-01-17,28.12
2019-01-18,28.43
2019-01-21,28.6
2019-01-22,28.12
2019-01-23,28.11
2019-01-24,28.38
2019-01-25,28.56
2019-01-28,28.4
2019-01-29,28.06
2019-01-30,27.63
2019-01-31,29.12
2019-02-01,30.28
2019-02-11,31.21
2019-02-12,31.57
2019-02-13,32.18
2019-02-14,32.52
2019-02-15,32.07
2019-02-18,33.41
2019-02-19,33.18
2019-02-20,33.06
2019-02-21,33.09
2019-02-22,34.33
2019-02-25,36.74
2019-02-26,36.34
2019-02-27,36.48
2019-02-28,42.43
2019-03-01,43.42
2019-03-04,44.48
2019-03-05,45.38
2019-03-06,45.75
2019-03-07,45.23
2019-03-08,43.88
2019-03-11,45.77
2019-03-12,46.34
2019-03-13,44.94
2019-03-14,44.59
2019-03-15,44.95
2019-03-18,45.74
2019-03-19,45.65
2019-03-20,45.38
2019-03-21,45.61
2019-03-22,45.36
2019-03-25,44.75
2019-03-26,43.68
2019-03-27,43.92
2019-03-28,43.59
2019-03-29,45.3
2019-04-01,46.79
2019-04-02,46.57
2019-04-03,46.86
2019-04-04,46.68
2019-04-08,45.86
2019-04-09,46.16
2019-04-10,45.57
2019-04-11,44.56
2019-04-12,44.91
2019-04-15,44.05
2019-04-16,45.31
2019-04-17,45.78
2019-04-18,45.41
2019-04-19,45.41
2019-04-22,44.7
2019-04-23,45.33
2019-04-24,46.09
2019-04-25,45.23
2019-04-26,45.84
2019-04-29,43.35
2019-04-30,42.68
2019-05-06,39.71
2019-05-07,40.13
2019-05-08,39.84
2019-05-09,39.13
2019-05-10,40.91
2019-05-13,40.33
2019-05-14,40.23
2019-05-15,41.21
2019-05-16,41.29
2019-05-17,39.91
2019-05-20,39.7
2019-05-21,40.36
2019-05-22,40.07
2019-05-23,39.02
2019-05-24,39.01
2019-05-27,40.07
2019-05-28,40.55
2019-05-29,40.14
2019-05-30,39.74
2019-05-31,39.8
2019-06-03,39.48
2019-06-04,39.0
2019-06-05,39.1
2019-06-06,38.28
2019-06-10,38.61
2019-06-11,39.96
2019-06-12,39.71
2019-06-13,39.72
2019-06-14,39.24
2019-06-17,39.11
2019-06-18,39.38
2019-06-19,39.78
2019-06-20,40.69
2019-06-21,41.44
2019-06-24,41.21
2019-06-25,40.94
2019-06-26,41.31
2019-06-27,41.88
2019-06-28,41.95
2019-07-01,43.46
2019-07-02,43.68
2019-07-03,42.98
2019-07-04,42.48
2019-07-05,42.68
2019-07-08,41.48
2019-07-09,41.77
2019-07-10,41.73
2019-07-11,41.68
2019-07-12,41.72
2019-07-15,42.24
2019-07-16,42.06
2019-07-17,42.32
2019-07-18,41.68
2019-07-19,41.97
2019-07-22,41.35
2019-07-23,41.91
2019-07-24,42.5
2019-07-25,42.92
2019-07-26,43.09
2019-07-29,42.66
2019-07-30,43.21
2019-07-31,42.81
2019-08-01,42.63
2019-08-02,42.18
2019-08-05,41.3
2019-08-06,40.83
2019-08-07,40.9
2019-08-08,41.62
2019-08-09,41.37
2019-08-12,42.1
2019-08-13,41.84
2019-08-14,42.33
2019-08-15,42.8
2019-08-16,42.79
2019-08-19,43.93
2019-08-20,43.84
2019-08-21,43.69
2019-08-22,43.98
2019-08-23,44.08
2019-08-26,43.7
2019-08-27,44.51
2019-08-28,44.26
2019-08-29,43.74
2019-08-30,44.31
2019-09-02,45.68
2019-09-03,45.75
2019-09-04,45.89
2019-09-05,46.58
2019-09-06,47.01
2019-09-09,48.24
2019-09-10,47.89
2019-09-11,47.35
2019-09-12,47.51
2019-09-16,47.5
2019-09-17,46.52
2019-09-18,46.62
2019-09-19,47.21
2019-09-20,47.19
2019-09-23,46.47
2019-09-24,46.93
2019-09-25,46.29
2019-09-26,45.3
2019-09-27,45.58
2019-09-30,44.79
2019-10-08,44.48
2019-10-09,44.39
2019-10-10,45.87
2019-10-11,45.96
2019-10-14,46.3
2019-10-15,45.72
2019-10-16,45.36
2019-10-17,45.64
2019-10-18,45.37
2019-10-21,45.05
2019-10-22,44.23
2019-10-23,43.71
2019-10-24,43.46
2019-10-25,44.55
2019-10-28,44.31
2019-10-29,44.03
2019-10-30,44.44
2019-10-31,44.27
2019-11-01,44.9
2019-11-04,45.38
2019-11-05,45.97
2019-11-06,45.76
2019-11-07,46.16
2019-11-08,46.17
2019-11-11,45.25
2019-11-12,45.25
2019-11-13,45.89
2019-11-14,46.23
2019-11-15,45.78
2019-11-18,46.08
2019-11-19,47.49
2019-11-20,47.31
2019-11-21,46.82
2019-11-22,45.89
2019-11-25,45.49
2019-11-26,46.13
2019-11-27,45.93
2019-11-28,45.98
2019-11-29,45.53
2019-12-02,45.66
2019-12-03,45.88
2019-12-04,45.95
2019-12-05,47.08
2019-12-06,47.71
2019-12-09,47.39
