date,code,S_eng,water,wv,wa,wm,val_pct,val_cov,trend_ok,ma20_dist,wr,dc,r4,r7,R_MDD,other_pen,F_value_eng,F_alpha_eng,F_mom_eng,fwd6,fwd12,Sx_V0,Sx_V1,Sx_V2,Sx_V3,Sx_V4,Sx_V5,rk_V0,rk_V1,rk_V2,rk_V3,rk_V4,rk_V5
2024-12-31,160211,15.6,0.6541,0.4,0.35,0.25,0.6085,0.994,False,-0.02443,0.29,1.629,0.0891,-0.0483,1.177,1.0,38.9,0.0,0.0,-0.0516,0.2462,15.5685,15.884331069779893,15.5685,15.5685,15.5685,15.884331069779893,0.2534562211981567,0.16589861751152074,0.2073732718894009,0.19815668202764977,0.2534562211981567,0.1382488479262673
2024-12-31,000220,15.5,0.6541,0.4,0.35,0.25,0.6058,0.993,False,-0.04045,0.258,1.406,0.1091,0.0125,1.219,1.0,39.2,0.0,0.0,0.3026,0.2338,15.524898899999998,15.734819238624306,15.524898899999998,15.524898899999998,15.524898899999998,15.734819238624306,0.24423963133640553,0.14285714285714285,0.19815668202764977,0.1889400921658986,0.24423963133640553,0.11981566820276497
2024-12-31,163818,15.5,0.6541,0.4,0.35,0.25,0.6107,0.994,False,-0.03865,0.29,1.623,0.1489,-0.0136,1.169,1.0,38.7,0.0,0.0,0.0938,0.569,15.482700000000001,15.798627037402031,15.482700000000001,16.577992955892036,15.482700000000001,15.798627037402031,0.2350230414746544,0.15207373271889402,0.1935483870967742,0.2119815668202765,0.2350230414746544,0.12442396313364056
2024-12-31,519983,15.5,0.6541,0.4,0.35,0.25,0.6103,0.995,True,-0.0071,0.419,1.646,0.1702,0.0675,1.094,1.0,38.7,0.0,0.0,0.1077,0.3774,15.498300000000004,17.87691687812974,20.589025806451616,20.287953634606815,15.498300000000004,22.96764268458135,0.23963133640552994,0.23963133640552994,0.271889400921659,0.271889400921659,0.23963133640552994,0.28110599078341014
2024-12-31,260104,15.4,0.6541,0.4,0.35,0.25,0.6116,0.995,False,-0.02157,0.29,1.735,0.134,-0.0282,1.207,1.0,38.6,0.0,0.0,-0.036,0.0206,15.3935334,15.707425494327383,15.3935334,15.3935334,15.3935334,15.707425494327383,0.19815668202764977,0.1382488479262673,0.16589861751152074,0.16129032258064516,0.19815668202764977,0.1152073732718894
2024-12-31,740101,15.4,0.6541,0.4,0.35,0.25,0.6125,0.994,True,-0.00714,0.419,1.464,0.1582,0.0844,0.976,1.0,38.5,0.0,0.0,-0.0043,0.2019,15.412499999999998,17.801594350148648,20.863248847926265,19.258819453262838,15.412499999999998,23.252343198074914,0.22119815668202766,0.2304147465437788,0.28110599078341014,0.2534562211981567,0.22119815668202766,0.2857142857142857
2024-12-31,112002,15.4,0.6541,0.4,0.35,0.25,0.6132,0.991,False,-0.01697,0.258,1.805,0.1361,0.0017,1.158,1.0,38.5,0.0,0.0,0.1611,0.9594,15.385200000000005,15.57132187937671,15.385200000000005,15.385200000000005,15.385200000000005,15.57132187937671,0.1889400921658986,0.12903225806451613,0.15668202764976957,0.15207373271889402,0.1889400921658986,0.11059907834101383
2024-12-31,110002,15.4,0.6541,0.4,0.35,0.25,0.6131,0.992,False,-0.01764,0.226,1.843,0.1329,-0.0004,1.186,1.0,38.5,0.0,0.0,0.1598,0.9551,15.389100000000003,15.498768898729956,15.389100000000003,15.389100000000003,15.389100000000003,15.498768898729956,0.1935483870967742,0.11981566820276497,0.16129032258064516,0.15668202764976957,0.1935483870967742,0.10138248847926268
2024-12-31,580003,15.4,0.6541,0.4,0.35,0.25,0.6127,0.994,False,-0.01063,0.355,2.194,0.113,-0.0084,1.146,1.0,38.5,0.0,0.0,-0.0797,-0.1191,15.4047,16.30307671448708,15.4047,15.4047,15.4047,16.30307671448708,0.2119815668202765,0.1889400921658986,0.17972350230414746,0.17511520737327188,0.2119815668202765,0.16129032258064516
2024-12-31,040011,15.4,0.6541,0.4,0.35,0.25,0.6138,0.991,False,-0.0237,0.258,1.385,0.1524,0.0691,1.151,1.0,38.4,0.0,0.0,0.0119,0.389,15.3618,15.582776475478626,18.76041751152074,18.149074076314893,15.3618,18.981393986999365,0.18202764976958524,0.1336405529953917,0.2488479262672811,0.24423963133640553,0.18202764976958524,0.2119815668202765
2024-12-31,000523,15.4,0.6541,0.4,0.35,0.25,0.6076,0.995,False,-0.03341,0.29,1.286,0.1285,0.0139,1.225,1.0,39.0,0.0,0.0,0.1947,0.4032,15.408554999999998,15.860438623647937,15.408554999999998,15.408554999999998,15.408554999999998,15.860438623647937,0.21658986175115208,0.16129032258064516,0.18433179723502305,0.17972350230414746,0.21658986175115208,0.1336405529953917
2024-12-31,202007,15.4,0.6541,0.4,0.35,0.25,0.6138,0.995,True,-0.00708,0.452,1.778,0.1409,0.0562,0.893,1.0,38.4,0.0,0.0,0.0538,0.315,15.3618,19.10981542640605,15.3618,15.371539481598242,15.3618,19.10981542640605,0.18202764976958524,0.2534562211981567,0.15207373271889402,0.14746543778801843,0.18202764976958524,0.22119815668202766
2024-12-31,580005,15.4,0.6541,0.4,0.35,0.25,0.6129,0.994,False,-0.01026,0.419,1.444,0.0821,-0.0178,0.775,1.0,38.5,0.0,0.0,-0.0589,-0.1034,15.3969,17.78973434556969,15.3969,15.3969,15.3969,17.78973434556969,0.20276497695852536,0.22580645161290322,0.17050691244239632,0.16589861751152074,0.20276497695852536,0.1935483870967742
2024-12-31,740001,15.4,0.6541,0.4,0.35,0.25,0.6116,0.989,False,-0.0139,0.452,1.323,0.1512,0.0808,1.026,1.0,38.6,0.0,0.0,-0.0994,0.9572,15.447600000000001,19.27997038564121,18.954224423963137,17.56344684841254,15.447600000000001,22.786594809604345,0.2304147465437788,0.25806451612903225,0.2534562211981567,0.22580645161290322,0.2304147465437788,0.2764976958525346
2024-12-31,000878,15.4,0.6541,0.4,0.35,0.25,0.6024,0.992,False,-0.04679,0.387,1.246,0.114,0.0593,1.251,1.0,39.5,0.0,0.0,0.2053,0.1953,15.4033368,17.088525982102997,15.4033368,15.4033368,15.4033368,17.088525982102997,0.2073732718894009,0.2073732718894009,0.17511520737327188,0.17050691244239632,0.2073732718894009,0.17972350230414746
2024-12-31,110013,15.4,0.6541,0.4,0.35,0.25,0.612,0.995,True,-0.00534,0.419,1.608,0.131,0.0279,1.028,1.0,38.6,0.0,0.0,0.0805,0.8097,15.432,17.811223249059054,15.432,15.432,15.432,17.811223249059054,0.22580645161290322,0.2350230414746544,0.1889400921658986,0.18433179723502305,0.22580645161290322,0.19815668202764977
2024-12-31,161601,15.3,0.6541,0.4,0.35,0.25,0.6148,0.994,False,-0.01569,0.226,1.649,0.1227,0.037,1.049,1.0,38.3,0.0,0.0,0.0328,0.3384,15.322799999999999,15.433224362863678,15.322799999999999,15.322799999999999,15.322799999999999,15.433224362863678,0.17050691244239632,0.11059907834101383,0.14285714285714285,0.1382488479262673,0.17050691244239632,0.09216589861751152
2024-12-31,000117,15.3,0.6541,0.4,0.35,0.25,0.6161,0.997,False,-0.02062,0.129,1.435,0.0962,-0.0178,1.198,1.0,38.2,0.0,0.0,0.0883,0.1849,15.272100000000002,15.311098315998597,15.272100000000002,15.272100000000002,15.272100000000002,15.311098315998597,0.16589861751152074,0.10138248847926268,0.1382488479262673,0.1336405529953917,0.16589861751152074,0.08294930875576037
2024-12-31,519068,15.3,0.6541,0.4,0.35,0.25,0.6121,0.991,False,-0.01713,0.258,1.594,0.1099,0.009,1.211,1.0,38.6,0.0,0.0,-0.022,0.2959,15.34324545,15.530015639315701,15.34324545,15.34324545,15.34324545,15.530015639315701,0.17511520737327188,0.12442396313364056,0.14746543778801843,0.14285714285714285,0.17511520737327188,0.10599078341013825
2024-12-31,162605,15.2,0.6541,0.4,0.35,0.25,0.6139,0.995,False,-0.02357,0.355,1.726,0.1072,-0.0562,1.217,1.0,38.4,0.0,0.0,-0.0389,-0.0226,15.22735785,16.118364016775345,15.22735785,15.22735785,15.22735785,16.118364016775345,0.16129032258064516,0.18433179723502305,0.1336405529953917,0.12903225806451613,0.16129032258064516,0.14746543778801843
2024-12-31,233008,15.2,0.6541,0.4,0.35,0.25,0.6189,0.994,False,-0.01402,0.29,1.646,0.0802,-0.081,1.205,1.0,37.9,0.0,0.0,-0.0233,0.0131,15.124992749999999,15.439803605170173,15.124992749999999,15.124992749999999,15.124992749999999,15.439803605170173,0.15207373271889402,0.1152073732718894,0.12442396313364056,0.11981566820276497,0.15207373271889402,0.0967741935483871
2024-12-31,470098,15.2,0.6541,0.4,0.35,0.25,0.6188,0.995,False,-0.0088,0.387,1.227,0.1226,0.0024,1.118,1.0,37.9,0.0,0.0,0.0188,0.4195,15.166800000000002,16.973001316384003,15.166800000000002,15.166800000000002,15.166800000000002,16.973001316384003,0.15668202764976957,0.20276497695852536,0.12903225806451613,0.12442396313364056,0.15668202764976957,0.17511520737327188
2024-12-31,700001,15.1,0.6541,0.4,0.35,0.25,0.6212,0.987,False,-0.02264,0.484,1.262,0.1003,-0.0132,0.891,1.0,37.7,0.0,0.0,0.1025,0.3144,15.073200000000003,20.82480506513478,15.073200000000003,15.073200000000003,15.073200000000003,20.82480506513478,0.1313364055299539,0.28110599078341014,0.10368663594470046,0.10368663594470046,0.1313364055299539,0.2488479262672811
2024-12-31,377150,15.1,0.6541,0.4,0.35,0.25,0.6212,0.995,False,-0.02905,0.484,1.589,0.0136,-0.1756,1.143,1.0,37.7,0.0,0.0,0.0423,0.1356,15.073200000000003,20.626109646110287,15.073200000000003,15.073200000000003,15.073200000000003,20.626109646110287,0.1313364055299539,0.271889400921659,0.10368663594470046,0.10368663594470046,0.1313364055299539,0.23963133640552994
2024-12-31,202002,15.1,0.6541,0.4,0.35,0.25,0.6204,0.992,True,0.00523,0.484,1.556,0.1036,0.0027,0.897,1.0,37.8,0.0,0.0,-0.0006,0.3842,15.104400000000005,20.658453121337942,15.104400000000005,15.104400000000005,15.104400000000005,20.658453121337942,0.14285714285714285,0.2764976958525346,0.1152073732718894,0.1152073732718894,0.14285714285714285,0.24423963133640553
2024-12-31,688888,15.1,0.6541,0.4,0.35,0.25,0.6201,0.996,True,-0.00976,0.226,1.184,0.153,-0.0013,1.08,1.0,37.8,0.0,0.0,0.0414,0.2024,15.116100000000001,15.822990783662682,15.116100000000001,17.6597142198815,15.116100000000001,15.822990783662682,0.14746543778801843,0.15668202764976957,0.11981566820276497,0.2304147465437788,0.14746543778801843,0.12903225806451613
2024-12-31,400007,15.1,0.6541,0.4,0.35,0.25,0.6207,0.993,True,-0.0092,0.387,1.629,0.023,-0.1073,1.146,1.0,37.7,0.0,0.0,0.0296,0.1528,15.092700000000002,16.571690695563547,15.092700000000002,15.092700000000002,15.092700000000002,16.571690695563547,0.1382488479262673,0.1935483870967742,0.11059907834101383,0.11059907834101383,0.1382488479262673,0.16589861751152074
2024-12-31,100056,15.0,0.6541,0.4,0.35,0.25,0.6224,0.995,True,0.00143,0.484,1.234,0.0131,-0.112,0.892,1.0,37.6,0.0,0.0,-0.0522,0.3774,15.026400000000002,20.87498471665093,15.026400000000002,15.026400000000002,15.026400000000002,20.87498471665093,0.12442396313364056,0.2857142857142857,0.0967741935483871,0.0967741935483871,0.12442396313364056,0.2534562211981567
2024-12-31,460007,15.0,0.6541,0.4,0.35,0.25,0.614,0.99,False,-0.02277,0.194,1.89,0.0938,-0.054,1.253,1.0,38.4,0.0,0.0,0.0235,0.8384,14.947119000000002,15.009909717263351,14.947119000000002,14.947119000000002,14.947119000000002,15.009909717263351,0.10599078341013825,0.0967741935483871,0.08755760368663594,0.08755760368663594,0.10599078341013825,0.07373271889400922
2024-12-31,000339,15.0,0.6541,0.4,0.35,0.25,0.6032,0.995,False,-0.04152,0.161,1.137,0.1588,0.049,1.298,1.0,39.4,0.0,0.0,0.4193,0.372,15.002215200000004,16.1140911450966,16.76205822995392,18.049961233238843,15.002215200000004,17.87393417505052,0.1152073732718894,0.17972350230414746,0.2304147465437788,0.23963133640552994,0.1152073732718894,0.20276497695852536
2024-12-31,310328,15.0,0.6541,0.4,0.35,0.25,0.6194,0.992,False,-0.01068,0.29,1.821,0.1317,0.0641,1.217,1.0,37.9,0.0,0.0,-0.0215,0.0151,15.014681099999999,15.326832790012755,15.014681099999999,15.014681099999999,15.014681099999999,15.326832790012755,0.11981566820276497,0.10599078341013825,0.09216589861751152,0.09216589861751152,0.11981566820276497,0.08755760368663594
2024-12-31,630006,15.0,0.6541,0.4,0.35,0.25,0.6147,0.987,True,0.00434,0.065,1.664,0.1669,0.1055,1.244,1.0,38.3,0.0,0.0,-0.0361,0.549,14.989512600000001,14.997517730805388,23.9822113327189,20.453565366342158,14.989512600000001,23.990216463524288,0.11059907834101383,0.09216589861751152,0.31797235023041476,0.2764976958525346,0.11059907834101383,0.3087557603686636
2024-12-31,200008,14.9,0.6541,0.4,0.35,0.25,0.6172,0.995,False,-0.00971,0.129,1.893,0.0842,-0.0596,1.244,1.0,38.1,0.0,0.0,-0.0275,-0.0133,14.894157600000003,14.915576084001891,14.894157600000003,14.894157600000003,14.894157600000003,14.915576084001891,0.10138248847926268,0.07834101382488479,0.08294930875576037,0.08294930875576037,0.10138248847926268,0.06451612903225806
2024-12-31,420005,14.8,0.6541,0.4,0.35,0.25,0.6287,0.995,False,-0.0001,0.258,1.485,0.0728,-0.0815,1.165,1.0,36.9,0.0,0.0,0.0953,0.4404,14.7807,14.975121565359675,14.7807,14.7807,14.7807,14.975121565359675,0.0967741935483871,0.08755760368663594,0.07834101382488479,0.07834101382488479,0.0967741935483871,0.06912442396313365
2024-12-31,100029,14.8,0.6541,0.4,0.35,0.25,0.6294,0.993,False,-0.00702,0.194,1.321,0.0101,-0.0397,1.073,1.0,36.9,0.0,0.0,0.0957,0.198,14.753400000000003,14.90479322711613,14.753400000000003,14.753400000000003,14.753400000000003,14.90479322711613,0.09216589861751152,0.07373271889400922,0.07373271889400922,0.07373271889400922,0.09216589861751152,0.059907834101382486
2024-12-31,630011,14.6,0.6541,0.4,0.35,0.25,0.6326,0.993,False,-0.01926,0.387,1.573,0.094,-0.0981,1.036,1.0,36.6,0.0,0.0,0.0525,0.6476,14.628599999999999,16.108904780844146,14.628599999999999,14.628599999999999,14.628599999999999,16.108904780844146,0.08755760368663594,0.17511520737327188,0.06912442396313365,0.06451612903225806,0.08755760368663594,0.14285714285714285
2024-12-31,519679,14.5,0.6541,0.4,0.35,0.25,0.6096,0.996,False,-0.01533,0.161,1.551,0.1391,0.0258,1.328,1.0,38.8,0.0,0.0,-0.0429,0.3744,14.531961599999999,14.569892104209632,14.531961599999999,14.531961599999999,14.531961599999999,14.569892104209632,0.08294930875576037,0.04608294930875576,0.06451612903225806,0.055299539170506916,0.08294930875576037,0.03686635944700461
2024-12-31,519025,14.5,0.6541,0.4,0.35,0.25,0.617,0.989,False,-0.04653,0.258,1.977,0.1412,0.0152,1.302,1.0,38.1,0.0,0.0,0.0725,0.4112,14.459913,14.636467362043382,14.459913,14.640310465437791,14.459913,14.636467362043382,0.07834101382488479,0.06451612903225806,0.059907834101382486,0.06912442396313365,0.07834101382488479,0.05069124423963134
2024-12-31,630001,14.4,0.6541,0.4,0.35,0.25,0.6241,0.991,False,-0.00921,0.065,1.806,0.0871,-0.0148,1.277,1.0,37.4,0.0,0.0,0.0564,0.6482,14.384136150000002,14.391463070221373,14.384136150000002,14.384136150000002,14.384136150000002,14.391463070221373,0.06451612903225806,0.03686635944700461,0.04608294930875576,0.041474654377880185,0.06451612903225806,0.027649769585253458
2024-12-31,160314,14.4,0.6541,0.4,0.35,0.25,0.6177,0.992,False,-0.02468,0.258,1.796,0.1286,0.0146,1.305,1.0,38.0,0.0,0.0,0.0254,0.265,14.411190749999998,14.587552512506115,14.411190749999998,14.411190749999998,14.411190749999998,14.587552512506115,0.07373271889400922,0.05069124423963134,0.055299539170506916,0.05069124423963134,0.07373271889400922,0.041474654377880185
2024-12-31,560006,14.4,0.6541,0.4,0.35,0.25,0.6277,0.991,True,-0.00576,0.29,1.272,0.1003,0.0404,1.261,1.0,37.1,0.0,0.0,0.0211,0.1746,14.367699150000002,14.841702443193702,14.367699150000002,14.367699150000002,14.367699150000002,14.841702443193702,0.059907834101382486,0.06912442396313365,0.041474654377880185,0.03686635944700461,0.059907834101382486,0.055299539170506916
2024-12-31,470006,14.4,0.6541,0.4,0.35,0.25,0.6072,0.993,False,-0.03902,0.161,1.48,0.1254,0.0319,1.357,1.0,39.0,0.0,0.0,0.2087,0.351,14.393092800000002,14.435724653503739,14.393092800000002,14.393092800000002,14.393092800000002,14.435724653503739,0.06912442396313365,0.041474654377880185,0.05069124423963134,0.04608294930875576,0.06912442396313365,0.03225806451612903
2024-12-31,162202,14.3,0.6541,0.4,0.35,0.25,0.6411,0.989,False,-0.00992,0.484,1.66,0.0364,-0.0742,0.934,1.0,35.7,0.0,0.0,0.0108,0.441,14.2971,19.84879944968624,14.2971,14.2971,14.2971,19.84879944968624,0.05069124423963134,0.2626728110599078,0.03686635944700461,0.03225806451612903,0.05069124423963134,0.2304147465437788
2024-12-31,000689,14.3,0.6541,0.4,0.35,0.25,0.6145,0.992,False,-0.01075,0.194,1.244,0.1556,0.0927,1.331,1.0,38.3,0.0,0.0,0.0217,0.37,14.330090249999998,14.631952209059264,20.836869483870963,18.029676644911767,14.330090249999998,21.13873144293023,0.055299539170506916,0.059907834101382486,0.2764976958525346,0.2350230414746544,0.055299539170506916,0.2626728110599078
2024-12-31,310368,14.1,0.6541,0.4,0.35,0.25,0.6158,0.993,False,-0.01333,0.355,1.735,0.1389,0.0754,1.354,1.0,38.2,0.0,0.0,0.0485,0.2744,14.106947400000001,14.936366534922279,14.186699704147465,14.106947400000001,14.106947400000001,15.016118839069742,0.04608294930875576,0.08294930875576037,0.03225806451612903,0.027649769585253458,0.04608294930875576,0.07834101382488479
2024-12-31,000409,14.0,0.6541,0.4,0.35,0.25,0.6125,0.996,False,-0.03148,0.323,1.338,0.1177,0.049,1.376,1.0,38.5,0.0,0.0,0.0071,0.4739,14.056199999999999,14.609515860769319,14.056199999999999,14.056199999999999,14.056199999999999,14.609515860769319,0.041474654377880185,0.055299539170506916,0.027649769585253458,0.02304147465437788,0.041474654377880185,0.04608294930875576
2024-12-31,630016,13.9,0.6541,0.4,0.35,0.25,0.6216,0.994,False,-0.02179,0.258,1.495,0.1465,0.0054,1.351,1.0,37.6,0.0,0.0,0.1682,0.8721,13.9207512,14.099462231551055,13.9207512,14.598606285582623,13.9207512,14.099462231551055,0.03686635944700461,0.027649769585253458,0.02304147465437788,0.059907834101382486,0.03686635944700461,0.02304147465437788
2024-12-31,580002,13.8,0.6541,0.4,0.35,0.25,0.6052,0.982,True,-0.01669,0.323,2.056,0.1742,0.121,1.446,1.0,39.2,0.0,0.0,-0.1291,0.1237,13.766444400000003,14.238671578509278,25.05099941152074,20.659318535213348,13.766444400000003,25.523226590030013,0.027649769585253458,0.03225806451612903,0.3225806451612903,0.2903225806451613,0.027649769585253458,0.3225806451612903
2024-12-31,000828,13.8,0.6541,0.4,0.35,0.25,0.6053,0.983,True,0.02691,0.419,1.525,0.1769,0.0848,1.436,1.0,39.2,0.0,0.0,0.1077,0.8925,13.841490600000002,15.942866781371919,21.633930116129033,20.4578724513878,13.841490600000002,23.735306297500948,0.03225806451612903,0.17050691244239632,0.2903225806451613,0.28110599078341014,0.03225806451612903,0.30414746543778803
2024-12-31,000541,13.6,0.6541,0.4,0.35,0.25,0.6215,0.99,False,-0.01185,0.065,1.345,0.1132,0.0074,1.402,1.0,37.7,0.0,0.0,0.263,0.83,13.540288499999996,13.602601507242685,13.540288499999996,13.540288499999996,13.540288499999996,13.602601507242685,0.02304147465437788,0.018433179723502304,0.018433179723502304,0.018433179723502304,0.02304147465437788,0.013824884792626729
2024-12-31,590005,13.4,0.6541,0.4,0.35,0.25,0.6449,0.996,True,0.01749,0.29,1.472,0.0059,-0.0472,1.307,1.0,35.4,0.0,0.0,0.0968,0.1618,13.391933849999997,13.699409724888177,13.391933849999997,13.391933849999997,13.391933849999997,13.699409724888177,0.018433179723502304,0.02304147465437788,0.013824884792626729,0.013824884792626729,0.018433179723502304,0.018433179723502304
2024-12-31,377530,13.2,0.6541,0.4,0.35,0.25,0.6116,0.994,True,-0.00354,0.258,1.691,0.0937,-0.0686,1.488,1.0,38.6,0.0,0.0,0.0554,0.3391,13.2231456,13.382770244305217,13.2231456,13.2231456,13.2231456,13.382770244305217,0.013824884792626729,0.013824884792626729,0.009216589861751152,0.009216589861751152,0.013824884792626729,0.009216589861751152
2024-12-31,590002,12.8,0.6541,0.4,0.35,0.25,0.6534,0.996,True,0.0182,0.323,1.925,0.0016,-0.086,1.352,1.0,34.5,0.0,0.0,0.0662,0.1005,12.767277599999998,13.264824497159276,12.767277599999998,12.767277599999998,12.767277599999998,13.264824497159276,0.009216589861751152,0.009216589861751152,0.004608294930875576,0.004608294930875576,0.009216589861751152,0.004608294930875576
2024-12-31,000209,12.3,0.6541,0.4,0.35,0.25,0.6108,0.989,False,-0.02562,0.097,1.827,0.1763,0.0824,1.611,1.0,38.7,0.0,0.0,0.0523,0.4669,12.297906600000001,12.30815823502397,18.45917172096774,17.551666247385047,12.297906600000001,18.469423355991708,0.004608294930875576,0.004608294930875576,0.2350230414746544,0.22119815668202766,0.004608294930875576,0.2073732718894009
2025-03-31,000390,63.6,0.6085,0.4,0.35,0.25,0.6589,1.0,True,-0.02892,0.774,0.345,0.0203,0.1684,0.71,1.0,34.0,100.0,60.0,0.7524,1.6911,63.6029,63.30501295223454,63.486252534562205,62.13113528697937,63.6029,63.18836548679675,1.0,1.0,0.9907834101382489,0.9953917050691244,1.0,0.9953917050691244
2025-03-31,164205,62.1,0.6085,0.4,0.35,0.25,0.657,0.998,True,-0.00579,0.71,0.998,0.0911,0.3543,0.787,1.0,34.2,67.0,100.0,0.2083,0.3263,62.127,61.20932197474856,62.127,62.127,62.127,61.20932197474856,0.9953917050691244,0.9907834101382489,0.9861751152073732,0.9907834101382489,0.9953917050691244,0.9861751152073732
2025-03-31,000688,61.1,0.6085,0.4,0.35,0.25,0.6682,1.0,False,-0.03592,0.71,1.008,0.1474,0.436,0.923,1.0,33.1,65.4,100.0,0.4924,0.9345,61.10686666666666,60.22932354832385,61.10686666666666,61.10686666666666,61.10686666666666,60.22932354832385,0.9907834101382489,0.9861751152073732,0.9815668202764977,0.9861751152073732,0.9907834101382489,0.9815668202764977
2025-03-31,000259,57.4,0.6085,0.4,0.35,0.25,0.6525,1.0,False,-0.0139,0.516,0.699,0.0286,0.2207,0.79,1.0,34.6,81.6,60.0,0.1716,0.2488,57.3985,53.614309402583764,63.69026267281106,62.49461738258556,57.3985,59.906072075394825,0.9861751152073732,0.9539170506912442,0.9953917050691244,1.0,0.9861751152073732,0.9769585253456221
2025-03-31,000849,56.2,0.6085,0.4,0.35,0.25,0.6558,1.0,True,-0.03916,0.484,0.682,0.0944,0.386,1.066,1.0,34.3,50.0,100.0,0.3293,0.4674,56.2238,61.40244481939047,56.2238,56.2238,56.2238,61.40244481939047,0.9815668202764977,0.9953917050691244,0.9769585253456221,0.967741935483871,0.9815668202764977,0.9907834101382489
2025-03-31,000362,55.6,0.6085,0.4,0.35,0.25,0.652,1.0,True,-0.02335,0.161,0.788,0.0464,0.2415,1.225,1.0,34.7,50.0,100.0,0.3195,0.4452,55.66735,54.14974907226561,55.66735,55.66735,55.66735,54.14974907226561,0.9769585253456221,0.967741935483871,0.9723502304147466,0.9585253456221198,0.9769585253456221,0.9539170506912442
2025-03-31,202213,54.2,0.6085,0.4,0.35,0.25,0.6545,1.0,True,-0.00996,0.645,0.319,0.0288,0.0973,0.526,1.0,34.4,94.2,30.0,0.2448,0.368,54.222624999999994,54.02828081266733,54.40551670506912,58.49928727781435,54.222624999999994,54.21117251773646,0.9723502304147466,0.9631336405529954,0.9631336405529954,0.9769585253456221,0.9723502304147466,0.9585253456221198
2025-03-31,165522,53.8,0.6085,0.4,0.35,0.25,0.6669,1.0,False,-0.04146,0.645,1.548,0.1203,0.4146,1.05,1.0,33.2,44.2,100.0,0.4256,0.4451,53.739025,53.55022024627339,53.739025,53.739025,53.739025,53.55022024627339,0.9585253456221198,0.9447004608294931,0.9539170506912442,0.9493087557603687,0.9585253456221198,0.9400921658986175
2025-03-31,161025,53.8,0.6085,0.4,0.35,0.25,0.6657,1.0,False,-0.04799,0.645,1.574,0.1128,0.4523,0.964,1.0,33.3,44.2,100.0,0.4309,0.4006,53.785825,53.59596222718669,53.785825,53.785825,53.785825,53.59596222718669,0.9631336405529954,0.9493087557603687,0.9585253456221198,0.9539170506912442,0.9631336405529954,0.9447004608294931
2025-03-31,000743,53.8,0.6085,0.4,0.35,0.25,0.665,0.998,True,-0.0021,0.645,0.187,0.0626,0.1255,0.231,1.0,33.4,94.2,30.0,0.1417,0.1526,53.813125,53.620586578998235,64.22067108294931,60.063125,53.813125,64.02813266194754,0.967741935483871,0.9585253456221198,1.0,0.9815668202764977,0.967741935483871,1.0
2025-03-31,580001,53.7,0.6085,0.4,0.35,0.25,0.6683,0.981,False,-0.02444,0.645,1.77,0.0731,0.3144,1.009,1.0,33.1,44.2,100.0,0.8547,0.9997,53.684425,53.49235267408169,53.684425,53.684425,53.684425,53.49235267408169,0.9539170506912442,0.9354838709677419,0.9493087557603687,0.9447004608294931,0.9539170506912442,0.9308755760368663
2025-03-31,519050,53.0,0.6085,0.4,0.35,0.25,0.659,1.0,True,-0.00363,0.613,0.108,0.0231,0.0463,0.24,1.0,34.0,91.0,30.0,0.0776,0.1073,52.955124999999995,52.59059726240383,48.02568951612903,55.964506171823565,52.955124999999995,47.661161778532865,0.9493087557603687,0.9308755760368663,0.8663594470046083,0.9631336405529954,0.9493087557603687,0.880184331797235
2025-03-31,000714,52.8,0.6085,0.4,0.35,0.25,0.6668,1.0,True,-0.03276,0.452,0.347,0.366,0.6941,1.306,1.0,33.2,50.0,100.0,0.5335,0.724,52.8376756,56.38391807325226,52.8376756,52.8376756,52.8376756,56.38391807325226,0.9447004608294931,0.9815668202764977,0.9400921658986175,0.9400921658986175,0.9447004608294931,0.9723502304147466
2025-03-31,040025,52.6,0.6085,0.4,0.35,0.25,0.6685,1.0,False,-0.03957,0.613,1.125,0.055,0.2967,0.922,1.0,33.1,41.0,100.0,0.5344,0.7555,52.584625,53.54771990723388,52.584625,52.584625,52.584625,53.54771990723388,0.9400921658986175,0.9400921658986175,0.9354838709677419,0.9354838709677419,0.9400921658986175,0.9354838709677419
2025-03-31,040007,52.6,0.6085,0.4,0.35,0.25,0.6686,1.0,False,-0.04278,0.613,1.864,0.0516,0.2831,0.906,1.0,33.1,41.0,100.0,0.1211,0.109,52.580725,52.21633911558568,52.580725,52.580725,52.580725,52.21633911558568,0.9354838709677419,0.9170506912442397,0.9308755760368663,0.9308755760368663,0.9354838709677419,0.9124423963133641
2025-03-31,000534,52.3,0.6085,0.4,0.35,0.25,0.6651,1.0,False,-0.02632,0.548,1.07,0.1711,0.545,0.986,1.0,33.4,39.7,100.0,0.4035,0.4953,52.2491,51.08449567895007,52.2491,52.2491,52.2491,51.08449567895007,0.9308755760368663,0.9124423963133641,0.9262672811059908,0.9216589861751152,0.9308755760368663,0.9032258064516129
2025-03-31,290012,51.9,0.6085,0.4,0.35,0.25,0.6591,1.0,False,-0.02559,0.581,0.705,0.0123,0.1285,0.921,1.0,34.0,87.9,30.0,0.2429,0.0115,51.859224999999995,50.34206095514579,50.530019930875575,51.609883327847264,51.859224999999995,49.01285588602137,0.9262672811059908,0.8986175115207373,0.8940092165898618,0.9078341013824884,0.9262672811059908,0.8847926267281107
