code,name,ftype,channel,S_total,S_v4_raw,rating,F_value,val_pct,trend_ok,trend_ma20,bonus,F_alpha,ir_winrate,down_capture,F_momentum,mom_4m1m,mom_7m1m,rank4,rank7,scale,tenure_days,is_passive,penalty_str,water,weights_mode,last_date,error
013107,华夏先进制造龙头混合A,混合型-偏股,右侧,75.0,0.3128414575413446,Buy 浅绿,0.0,0.8216,True,True,0,93.7,0.677,0.74,100.0,0.9349,1.0515,0.9538461538461539,0.9415384615384615,5.32,1720,False,,0.8557,标准,2026-08-07,
001411,诺安创新驱动混合A,混合型-灵活,右侧,73.1,0.3879425128406585,Buy 浅绿,0.0,0.829,True,True,0,82.0,0.581,0.757,100.0,0.9529,1.2385,0.9584615384615385,0.9830769230769231,3.64,1170,False,回撤比值1.39(平滑9%)(-9%),0.8557,标准,2026-08-07,
021179,易方达产业机遇混合A,混合型-偏股,新星,72.4,0.37980426478827645,🌱观察仓,0.0,0.8205,True,True,0,68.7,0.5,0.57,100.0,0.8978,1.1442,0.9446153846153846,0.9646153846153847,1.65,2659,False,回撤比值1.23(平滑2%)(-2%),0.8557,标准,2026-08-07,
009707,工银新兴制造混合A,混合型-偏股,右侧,72.3,0.22626052027249535,Buy 浅绿,0.0,0.8301,False,False,0,99.4,0.839,0.604,100.0,0.8371,1.0186,0.9246153846153846,0.9246153846153846,77.7,1612,False,回撤比值1.22(平滑1%)(-1%),0.8557,标准,2026-08-07,
519770,交银优择回报灵活配置混合A,混合型-灵活,右侧,72.2,0.23353295936542443,Buy 浅绿,0.0,0.8208,True,True,0,93.6,0.645,0.165,100.0,0.7003,0.8372,0.8492307692307692,0.84,44.16,2771,False,,0.8557,标准,2026-08-07,
001198,东方惠新灵活配置混合A,混合型-灵活,右侧,71.8,0.2938578325754263,Buy 浅绿,0.0,0.8296,False,False,0,97.4,0.774,0.718,100.0,1.0649,1.4673,0.9907692307692307,0.9984615384615385,11.04,2285,False,回撤比值1.42(平滑11%)(-11%),0.8557,标准,2026-08-07,
001480,财通成长优选混合A,混合型-灵活,右侧,71.3,0.4197011736852624,Buy 浅绿,0.0,0.8205,True,True,0,73.5,0.71,0.945,100.0,0.9723,1.0432,0.9661538461538461,0.94,63.08,4274,False,回撤比值1.49(平滑14%)(-14%),0.8557,标准,2026-08-07,
016500,华夏半导体龙头混合发起A,混合型-偏股,右侧,71.2,0.34535048046357997,Buy 浅绿,0.0,0.8258,True,True,0,76.0,0.742,0.936,100.0,0.8459,1.007,0.9307692307692308,0.9215384615384615,6.27,1720,False,回撤比值1.36(平滑8%)(-8%),0.8557,标准,2026-08-07,
011377,创金合信积极成长股票A,股票型,右侧,71.2,0.2649592721525277,Buy 浅绿,0.0,0.8317,False,False,0,92.1,0.774,0.823,100.0,0.9404,1.0815,0.9553846153846154,0.9553846153846154,0.94,1983,False,回撤比值1.32(平滑6%)(-6%),0.8557,标准,2026-08-07,
006502,财通集成电路产业股票A,股票型,右侧,70.2,0.41676532764091123,Buy 浅绿,0.0,0.8205,True,True,0,67.8,0.677,0.968,100.0,0.9647,1.0266,0.9615384615384616,0.9276923076923077,22.96,4274,False,回撤比值1.51(平滑15%)(-15%),0.8557,标准,2026-08-07,
014736,创金合信专精特新股票发起A,股票型,右侧,69.9,0.38468867432082743,Hold 黄灯,0.0,0.8321,True,True,0,79.6,0.613,0.856,100.0,1.0785,1.2762,0.9923076923076923,0.9892307692307692,2.86,1983,False,回撤比值1.58(平滑19%)(-19%),0.8557,标准,2026-08-07,
002910,易方达供给改革混合,混合型-灵活,右侧,69.6,0.38252824301776067,Hold 黄灯,0.0,0.8208,True,True,0,49.4,0.355,0.762,100.0,0.9253,1.1814,0.9507692307692308,0.9707692307692307,140.76,2658,False,,0.8557,标准,2026-08-07,
013840,银华集成电路混合A,混合型-偏股,右侧,69.2,0.3497877086379595,Hold 黄灯,0.0,0.832,True,True,0,73.0,0.613,0.903,100.0,1.1013,1.4413,0.9953846153846154,0.9969230769230769,79.09,2965,False,回撤比值1.49(平滑14%)(-14%),0.8557,标准,2026-08-07,
014854,嘉实中证半导体指数增强发起式A,指数型-股票,右侧,69.0,0.2840378631918997,Hold 黄灯,0.0,0.835,True,True,0,79.1,0.677,0.903,100.0,0.9221,1.0622,0.9492307692307692,0.9446153846153846,12.97,5902,True,回撤比值1.40(平滑10%)(-10%),0.8557,标准,2026-08-07,
720001,财通价值动量混合A,混合型-灵活,右侧,68.2,0.37505512394608587,Hold 黄灯,0.0,0.82,True,True,0,53.4,0.645,1.049,100.0,0.8643,0.9162,0.936923076923077,0.9046153846153846,67.22,4274,False,回撤比值1.37(平滑8%)(-8%),0.8557,标准,2026-08-07,
002289,华商改革创新股票A,股票型,右侧,68.0,0.3309884941329695,Hold 黄灯,0.0,0.8247,True,True,0,49.2,0.548,0.976,100.0,0.8733,1.1526,0.94,0.9692307692307692,1.25,1741,False,,0.8557,标准,2026-08-07,
007639,汇添富竞争优势灵活配置混合,混合型-灵活,右侧,67.8,0.25421169303299773,Hold 黄灯,0.0,0.836,False,False,0,65.8,0.484,0.478,100.0,1.0215,1.1457,0.9753846153846154,0.9661538461538461,55.97,1091,False,,0.8557,标准,2026-08-07,
006976,鹏华核心优势混合A,混合型-偏股,右侧,67.4,0.2558736413174906,Hold 黄灯,0.0,0.8229,True,True,0,62.3,0.516,0.851,100.0,0.6474,0.8768,0.7830769230769231,0.8676923076923077,5.07,1688,False,,0.8557,标准,2026-08-07,
001723,华商新动力混合A,混合型-偏股,右侧,66.8,0.3199402489063178,Hold 黄灯,0.0,0.8254,True,True,0,46.2,0.677,1.343,100.0,0.817,1.0672,0.9215384615384615,0.9476923076923077,2.32,1741,False,,0.8557,标准,2026-08-07,
004320,前海开源沪港深乐享生活,混合型-灵活,右侧,66.8,0.3870707691794897,Hold 黄灯,0.0,0.8202,True,True,0,65.8,0.613,0.945,100.0,0.7341,0.9968,0.8769230769230769,0.9184615384615384,82.34,2762,False,回撤比值1.68(平滑24%)(-24%),0.8557,标准,2026-08-07,
162214,宏利领先中小盘混合,混合型-偏股,右侧,66.5,0.3309391557043403,Hold 黄灯,0.0,0.8371,True,True,0,43.6,0.645,1.562,100.0,1.1519,1.2866,0.9969230769230769,0.9907692307692307,2.89,1558,False,回撤比值1.24(平滑2%)(-2%),0.8557,标准,2026-08-07,
501026,财通多策略福享混合(LOF)A,混合型-灵活,右侧,66.2,0.2611504323239553,Hold 黄灯,0.0,0.8211,True,True,0,56.7,0.645,1.022,100.0,0.7463,0.7537,0.8907692307692308,0.7507692307692307,7.56,3735,False,回撤比值1.24(平滑2%)(-2%),0.8557,标准,2026-08-07,
002770,安信新回报混合A,混合型-灵活,右侧,66.2,0.21744423794621517,Hold 黄灯,0.0,0.825,True,True,0,94.3,0.71,0.764,100.0,0.7422,0.7747,0.8861538461538462,0.7784615384615384,5.56,6402,False,回撤比值1.53(平滑16%)(-16%),0.8557,标准,2026-08-07,
006522,财通新兴蓝筹混合A,混合型-偏股,右侧,66.0,0.2721115993344263,Hold 黄灯,0.0,0.8208,True,True,0,71.5,0.774,0.965,100.0,0.6616,0.7719,0.8092307692307692,0.7730769230769231,2.02,1661,False,回撤比值1.50(平滑15%)(-15%),0.8557,标准,2026-08-07,
008980,中邮科技创新精选混合A,混合型-偏股,右侧,66.0,0.16307827676029638,Hold 黄灯,0.0,0.8242,False,False,0,84.2,0.677,0.868,100.0,0.7154,0.8382,0.8615384615384616,0.8415384615384616,3.95,1649,False,,0.8557,标准,2026-08-07,
018358,华富数字经济混合A,混合型-偏股,右侧,65.8,0.272663110090573,🌱观察仓,0.0,0.8217,False,False,0,54.9,0.633,1.027,100.0,0.8264,1.2049,0.9230769230769231,0.9723076923076923,1.7,1738,False,回撤比值1.30(平滑5%)(-5%),0.8557,标准,2026-08-07,
000017,财通可持续混合A,混合型-偏股,右侧,65.4,0.27402394867162083,Hold 黄灯,0.0,0.8211,True,True,0,49.4,0.645,1.093,100.0,0.7652,0.7687,0.8984615384615384,0.7661538461538462,6.75,3735,False,回撤比值1.25(平滑2%)(-2%),0.8557,标准,2026-08-07,
021532,天弘半导体设备指数A,指数型-股票,新星,65.0,0.41669470226241234,🌱观察仓,0.0,0.8399,True,True,0,46.5,0.684,1.393,100.0,1.0524,1.2447,0.9861538461538462,0.9861538461538462,5.83,380,True,回撤比值1.69(平滑24%)(-24%),0.8557,标准,2026-08-07,
023828,万家中证半导体材料设备主题ETF发起式联接A,指数型-股票,新星,65.0,0.40146267578197214,🌱观察仓,0.0,0.8398,True,True,0,50.1,1.0,1.376,100.0,1.0158,1.2206,0.9738461538461538,0.9753846153846154,2.08,840,True,回撤比值1.69(平滑25%)(-25%),0.8557,标准,2026-08-07,
021718,华泰紫金中证半导体产业指数型发起A,指数型-股票,新星,64.8,0.35087667260617583,🌱观察仓,0.0,0.8346,True,True,0,48.1,0.722,1.398,100.0,0.9582,1.0721,0.96,0.9523076923076923,1.19,3156,True,回撤比值1.56(平滑18%)(-18%),0.8557,标准,2026-08-07,
021893,易方达半导体设备ETF联接A,指数型-股票,新星,64.8,0.40438370577564353,🌱观察仓,0.0,0.8399,True,True,0,47.8,0.714,1.419,100.0,1.028,1.2222,0.9769230769230769,0.9769230769230769,15.22,205,True,回撤比值1.70(平滑25%)(-25%),0.8557,标准,2026-08-07,
001170,宏利复兴混合A,混合型-灵活,右侧,64.6,0.27884490718391175,Hold 黄灯,0.0,0.8188,True,True,0,68.0,0.839,0.989,100.0,0.7169,0.8993,0.8630769230769231,0.8923076923076924,39.84,1628,False,回撤比值1.59(平滑20%)(-20%),0.8557,标准,2026-08-07,
021593,上银数字经济混合发起式A,混合型-偏股,新星,64.6,0.33060572195708715,🌱观察仓,0.0,0.8346,True,True,0,49.3,0.75,1.265,100.0,0.8984,1.0872,0.9461538461538461,0.9584615384615385,0.74,4100,False,回撤比值1.50(平滑15%)(-15%),0.8557,标准,2026-08-07,
020639,广发半导体设备ETF联接A,指数型-股票,新星,64.4,0.4148604101586224,🌱观察仓,0.0,0.84,True,True,0,44.4,0.652,1.329,100.0,1.0395,1.225,0.98,0.9784615384615385,10.22,998,True,回撤比值1.71(平滑26%)(-26%),0.8557,标准,2026-08-07,
020839,南方中证半导体产业指数发起A,指数型-股票,新星,64.4,0.34305903199046195,🌱观察仓,0.0,0.8341,True,True,0,51.2,0.864,1.201,100.0,0.9695,1.0751,0.9646153846153847,0.9538461538461539,6.99,3650,True,回撤比值1.60(平滑20%)(-20%),0.8557,标准,2026-08-07,
005825,申万菱信智能驱动股票A,股票型,右侧,64.3,0.34386673322543604,Hold 黄灯,0.0,0.827,True,True,0,76.3,0.645,0.906,100.0,0.9659,1.1522,0.963076923076923,0.9676923076923077,11.08,655,False,经理任期1年(归因平滑12%)(-12%),0.8557,标准,2026-08-07,
001060,前海开源高端装备制造混合A,混合型-灵活,右侧,64.2,0.325203031924856,Hold 黄灯,0.0,0.8368,True,True,0,47.5,0.548,0.986,100.0,1.0608,1.1406,0.9892307692307692,0.9615384615384616,4.07,2762,False,回撤比值1.49(平滑14%)(-14%),0.8557,标准,2026-08-07,
020356,华夏半导体材料设备ETF联接A,指数型-股票,新星,64.1,0.41257365708775695,🌱观察仓,0.0,0.8395,True,True,0,44.4,0.652,1.354,100.0,1.0436,1.2364,0.9830769230769231,0.9815384615384616,9.02,783,True,回撤比值1.73(平滑26%)(-26%),0.8557,标准,2026-08-07,
007490,南方信息创新混合A,混合型-偏股,右侧,64.1,0.33702613242112356,Hold 黄灯,0.0,0.8341,True,True,0,40.6,0.613,1.253,100.0,0.989,1.3853,0.9707692307692307,0.9938461538461538,71.38,2601,False,回撤比值1.46(平滑13%)(-13%),0.8557,标准,2026-08-07,
005903,宏利绩优混合A,混合型-灵活,右侧,64.0,0.2093562303252625,Hold 黄灯,0.0,0.8193,False,False,0,72.5,0.742,0.956,100.0,0.6785,0.8846,0.8276923076923077,0.8784615384615385,4.87,1628,False,回撤比值1.41(平滑10%)(-10%),0.8557,标准,2026-08-07,
024069,上银中证半导体产业指数发起式A,指数型-股票,新星,64.0,0.3367668131797398,🌱观察仓,0.0,0.8343,True,True,0,50.2,1.0,1.346,100.0,0.9516,1.0691,0.9569230769230769,0.9507692307692308,1.01,3578,True,回撤比值1.60(平滑20%)(-20%),0.8557,标准,2026-08-07,
007872,金信稳健策略混合A,混合型-灵活,右侧,64.0,0.3668415742890062,Hold 黄灯,0.0,0.8363,True,True,0,40.2,0.613,1.314,100.0,0.8453,0.9046,0.9292307692307692,0.8984615384615384,14.05,4684,False,回撤比值1.57(平滑18%)(-18%),0.8557,标准,2026-08-07,
021626,华富半导体产业混合发起式A,混合型-偏股,新星,63.8,0.4268952184300516,🌱观察仓,0.0,0.8294,True,True,0,48.0,0.714,1.335,100.0,0.8741,1.0644,0.9415384615384615,0.9461538461538461,0.71,1739,False,回撤比值1.86(平滑33%)(-33%),0.8557,标准,2026-08-07,
007685,华商电子行业量化股票发起式A,股票型,右侧,63.8,0.2091240838845492,Hold 黄灯,0.0,0.8266,False,False,0,56.9,0.742,1.063,100.0,0.7814,0.8872,0.9046153846153846,0.8846153846153846,3.6,2806,False,,0.8557,标准,2026-08-07,
020464,招商中证半导体产业ETF发起式联接A,指数型-股票,新星,63.7,0.3223184205362021,🌱观察仓,0.0,0.8344,True,True,0,52.4,0.783,1.14,100.0,0.9344,1.0376,0.9523076923076923,0.9323076923076923,4.93,646,True,回撤比值1.59(平滑20%)(-20%),0.8557,标准,2026-08-07,
010391,易方达战略新兴产业股票A,股票型,右侧,63.6,0.1742788115275201,Hold 黄灯,0.0,0.8198,False,False,0,75.6,0.839,0.945,100.0,0.6967,0.8418,0.8430769230769231,0.8446153846153847,90.48,1184,False,回撤比值1.32(平滑6%)(-6%),0.8557,标准,2026-08-07,
002256,金信行业优选混合发起式A,混合型-灵活,右侧,63.5,0.34469334303998356,Hold 黄灯,0.0,0.8361,True,True,0,40.1,0.613,1.371,100.0,0.8112,0.8764,0.92,0.8661538461538462,1.96,4684,False,回撤比值1.55(平滑18%)(-18%),0.8557,标准,2026-08-07,
017102,大摩数字经济混合A,混合型-偏股,右侧,63.5,0.15137615833306692,Hold 黄灯,0.0,0.8164,True,True,0,90.1,0.903,0.851,100.0,0.5917,0.7519,0.7092307692307692,0.7461538461538462,134.71,2661,False,回撤比值1.41(平滑10%)(-10%),0.8557,标准,2026-08-07,
008734,交银科锐科技创新混合A,混合型-偏股,右侧,63.4,0.2799988986461188,Hold 黄灯,0.0,0.8232,True,True,0,36.1,0.484,0.977,100.0,0.8538,1.0077,0.9338461538461539,0.9230769230769231,6.24,1817,False,回撤比值1.26(平滑3%)(-3%),0.8557,标准,2026-08-07,
006025,诺安优化配置混合A,混合型-偏股,右侧,63.3,0.10971840969046484,Hold 黄灯,0.0,0.8285,False,False,0,95.6,0.71,0.729,100.0,0.7068,0.723,0.8538461538461538,0.7184615384615385,11.82,1460,False,回撤比值1.30(平滑5%)(-5%),0.8557,标准,2026-08-07,
017744,嘉实绿色主题股票发起式A,股票型,右侧,63.2,0.3057007684905584,Hold 黄灯,0.0,0.8214,True,True,0,47.0,0.677,1.226,100.0,0.7129,1.1028,0.8584615384615385,0.96,2.21,2892,False,回撤比值1.52(平滑16%)(-16%),0.8557,标准,2026-08-07,
020469,长城半导体混合发起式A,混合型-偏股,新星,63.2,0.3352545512145063,🌱观察仓,0.0,0.8258,True,True,0,49.2,0.727,1.223,100.0,0.7815,1.0687,0.9061538461538462,0.9492307692307692,3.72,1326,False,回撤比值1.65(平滑23%)(-23%),0.8557,标准,2026-08-07,
007343,嘉实科技创新混合,混合型-偏股,右侧,63.1,0.21945076013100887,Hold 黄灯,0.0,0.8269,True,True,0,48.7,0.645,1.102,100.0,0.7359,0.9449,0.8784615384615385,0.9061538461538462,78.02,2644,False,,0.8557,标准,2026-08-07,
110005,易方达积极成长混合,混合型-偏股,右侧,63.1,0.3876605472669514,Hold 黄灯,0.0,0.8299,True,True,0,28.8,0.548,1.441,100.0,0.7485,0.9985,0.8923076923076924,0.92,72.85,2439,False,回撤比值1.54(平滑17%)(-17%),0.8557,标准,2026-08-07,
005844,东方人工智能主题混合A,混合型-偏股,右侧,63.1,0.36386006117978476,Hold 黄灯,0.0,0.8348,True,True,0,25.5,0.516,1.133,100.0,1.2388,1.5335,1.0,1.0,37.96,2285,False,回撤比值1.43(平滑12%)(-12%),0.8557,标准,2026-08-07,
012456,鹏扬数字经济先锋混合A,混合型-偏股,右侧,62.6,0.2290847312048074,Hold 黄灯,0.0,0.8203,True,True,0,48.5,0.71,1.233,100.0,0.6818,0.8809,0.8307692307692308,0.8723076923076923,4.16,4064,False,回撤比值1.30(平滑5%)(-5%),0.8557,标准,2026-08-07,
005119,银华智荟内在价值灵活配置混合发起A,混合型-灵活,右侧,62.4,0.41409023709904047,Hold 黄灯,0.0,0.8313,True,True,0,22.2,0.516,1.384,100.0,0.9757,1.241,0.9676923076923077,0.9846153846153847,3.22,2965,False,回撤比值1.60(平滑20%)(-20%),0.8557,标准,2026-08-07,
001437,易方达瑞享混合I,混合型-灵活,右侧,62.2,0.26888903234483585,Hold 黄灯,0.0,0.8178,True,True,0,44.9,0.548,1.002,100.0,0.6852,0.895,0.8323076923076923,0.8907692307692308,102.37,4015,False,回撤比值1.46(平滑13%)(-13%),0.8557,标准,2026-08-07,
160324,华夏磐晟混合(LOF),混合型-灵活,右侧,62.0,0.35018360702063434,Hold 黄灯,0.0,0.8283,True,True,0,15.6,0.387,1.035,100.0,0.7825,0.9654,0.9076923076923077,0.9092307692307692,2.51,1313,False,回撤比值1.32(平滑6%)(-6%),0.8557,标准,2026-08-07,
011891,易方达先锋成长混合A,混合型-偏股,右侧,61.9,0.2301435061856544,Hold 黄灯,0.0,0.8171,True,True,0,58.4,0.581,0.959,100.0,0.6154,0.8777,0.7446153846153846,0.8692307692307693,54.82,4015,False,回撤比值1.52(平滑16%)(-16%),0.8557,标准,2026-08-07,
017559,华安上证科创板芯片ETF发起式联接A,指数型-股票,右侧,61.9,0.16766920434660923,Hold 黄灯,0.0,0.8274,False,False,0,64.9,0.71,0.995,100.0,0.7334,0.8614,0.8753846153846154,0.8553846153846154,7.98,2099,True,回撤比值1.29(平滑4%)(-4%),0.8557,标准,2026-08-07,
005550,汇安成长优选混合A,混合型-灵活,右侧,61.9,0.21621538802914422,Hold 黄灯,0.0,0.828,True,True,0,72.9,0.774,0.957,100.0,0.6671,0.7908,0.8153846153846154,0.7923076923076923,21.8,1509,False,回撤比值1.60(平滑20%)(-20%),0.8557,标准,2026-08-07,
014299,宏利先进制造股票A,股票型,右侧,61.8,0.27591804853584456,Hold 黄灯,0.0,0.8308,False,False,0,33.3,0.387,0.927,100.0,0.9805,0.9828,0.9692307692307692,0.9138461538461539,1.72,1558,False,回撤比值1.35(平滑8%)(-8%),0.8557,标准,2026-08-07,
014193,汇添富中证芯片产业指数增强发起式A,指数型-股票,右侧,61.6,0.1888391518082703,Hold 黄灯,0.0,0.8278,False,False,0,52.2,0.677,1.088,100.0,0.7923,0.9049,0.9107692307692308,0.9,23.51,1091,True,回撤比值1.25(平滑2%)(-2%),0.8557,标准,2026-08-07,
020553,南方半导体产业股票发起A,股票型,新星,61.6,0.39704870151093274,🌱观察仓,0.0,0.838,True,True,0,59.5,1.0,1.052,100.0,0.8033,0.8858,0.916923076923077,0.8823076923076923,3.77,2602,False,回撤比值2.09(平滑44%)(-44%),0.8557,标准,2026-08-07,
003857,前海开源周期优选混合A,混合型-灵活,右侧,61.4,0.11154868613384208,Hold 黄灯,0.0,0.823,False,False,0,91.9,0.677,0.781,100.0,0.6355,0.8323,0.7738461538461539,0.8338461538461538,5.27,1969,False,回撤比值1.41(平滑10%)(-10%),0.8557,标准,2026-08-07,
018776,金信精选成长混合A,混合型-偏股,新星,61.4,0.4446349991689844,🌱观察仓,0.0,0.8364,True,True,0,39.2,0.607,1.511,100.0,0.8795,0.9514,0.943076923076923,0.9076923076923077,0.67,4685,False,回撤比值2.01(平滑40%)(-40%),0.8557,标准,2026-08-07,
008988,大成科技创新混合A,混合型-偏股,右侧,61.4,0.2034049728047627,Hold 黄灯,0.0,0.8189,False,False,0,68.4,0.71,0.974,100.0,0.6991,0.8111,0.8476923076923077,0.8184615384615385,48.72,2014,False,回撤比值1.54(平滑17%)(-17%),0.8557,标准,2026-08-07,
017469,嘉实上证科创板芯片ETF发起联接A,指数型-股票,右侧,61.1,0.18089171953958835,Hold 黄灯,0.0,0.8271,False,False,0,54.5,0.677,1.062,100.0,0.7408,0.8587,0.8830769230769231,0.8538461538461538,28.89,1972,True,回撤比值1.31(平滑5%)(-5%),0.8557,标准,2026-08-07,
008528,华泰柏瑞质量成长A,混合型-偏股,右侧,61.0,0.24487212136056183,Hold 黄灯,0.0,0.8159,True,True,0,62.6,0.516,0.849,100.0,0.5668,0.884,0.6815384615384615,0.8761538461538462,60.13,1097,False,回撤比值1.71(平滑26%)(-26%),0.8557,标准,2026-08-07,
013242,华银优势行业股票,股票型,右侧,60.9,0.1702629884405936,Hold 黄灯,0.0,0.8247,False,False,0,70.0,0.806,0.976,100.0,0.6356,0.8449,0.7753846153846153,0.8461538461538461,1.99,3051,False,回撤比值1.44(平滑12%)(-12%),0.8557,标准,2026-08-07,
020670,易方达科创芯片ETF联接A,指数型-股票,新星,60.8,0.2681873198533302,🌱观察仓,0.0,0.827,False,False,0,53.0,0.826,1.134,100.0,0.7516,0.8807,0.8953846153846153,0.8707692307692307,13.86,1346,True,回撤比值1.70(平滑25%)(-25%),0.8557,标准,2026-08-07,
010335,华宝竞争优势混合A,混合型-偏股,右侧,60.8,0.3118110637030691,Hold 黄灯,0.0,0.8315,True,True,0,33.9,0.548,1.102,100.0,0.8006,1.037,0.9153846153846154,0.9307692307692308,4.94,4302,False,回撤比值1.59(平滑20%)(-20%),0.8557,标准,2026-08-07,
630001,华商领先企业混合,混合型-灵活,右侧,60.8,0.35115850933439796,Hold 黄灯,0.0,0.8247,True,True,0,2.6,0.355,1.613,100.0,0.8721,1.1407,0.9384615384615385,0.963076923076923,19.3,1741,False,,0.8557,标准,2026-08-07,
021607,南方上证科创板芯片ETF发起联接A,指数型-股票,新星,60.8,0.28059979246162603,🌱观察仓,0.0,0.8269,False,False,0,49.7,0.833,1.457,100.0,0.759,0.8887,0.8969230769230769,0.8876923076923077,7.57,3650,True,回撤比值1.72(平滑26%)(-26%),0.8557,标准,2026-08-07,
010415,华泰柏瑞质量精选混合A,混合型-偏股,右侧,60.7,0.23899738940613982,Hold 黄灯,0.0,0.8168,True,True,0,58.8,0.516,0.879,100.0,0.5928,0.8835,0.7123076923076923,0.8738461538461538,33.28,1097,False,回撤比值1.67(平滑24%)(-24%),0.8557,标准,2026-08-07,
014401,富国核心趋势混合A,混合型-偏股,右侧,60.6,0.08886029968555306,🌱观察仓,0.0,0.8211,False,False,0,79.8,0.567,0.748,100.0,0.6147,0.7723,0.7415384615384616,0.7753846153846153,0.73,3207,False,,0.8557,标准,2026-08-07,
001105,信澳转型创新股票A,股票型,右侧,60.6,0.24236382332070347,Hold 黄灯,0.0,0.8268,True,True,0,48.7,0.742,1.398,100.0,0.5875,0.8033,0.7061538461538461,0.8046153846153846,5.13,3051,False,回撤比值1.57(平滑18%)(-18%),0.8557,标准,2026-08-07,
005628,汇安趋势动力股票A,股票型,右侧,60.5,0.4230462638582796,Hold 黄灯,0.0,0.8341,True,True,0,10.2,0.323,1.059,100.0,1.0023,1.3986,0.9723076923076923,0.9953846153846154,0.58,1012,False,经理任期2年(归因平滑2%)(-2%); 回撤比值1.48(平滑14%)(-14%),0.8557,标准,2026-08-07,
519773,交银数据产业灵活配置混合A,混合型-灵活,右侧,60.4,0.3530789545680124,Hold 黄灯,0.0,0.8261,True,True,0,7.8,0.419,1.226,100.0,0.8559,1.0387,0.9353846153846154,0.936923076923077,10.56,1817,False,回撤比值1.40(平滑10%)(-10%),0.8557,标准,2026-08-07,
024423,东方阿尔法科技优选混合发起A,混合型-偏股,新星,60.4,0.3957907362685117,🌱观察仓,0.0,0.8353,True,True,0,18.9,0.5,1.515,100.0,1.1525,1.2597,0.9984615384615385,0.9876923076923076,0.88,2884,False,回撤比值1.73(平滑26%)(-26%),0.8557,标准,2026-08-07,
162201,宏利成长混合,混合型-灵活,右侧,60.2,0.2094821773731265,Hold 黄灯,0.0,0.8187,True,True,0,48.6,0.742,1.486,100.0,0.6684,0.8212,0.816923076923077,0.8292307692307692,64.27,1628,False,回撤比值1.42(平滑11%)(-11%),0.8557,标准,2026-08-07,
020408,华商数字经济混合A,混合型-偏股,新星,60.0,0.1760007294402479,🌱观察仓,0.0,0.8268,True,True,0,56.1,0.833,1.084,100.0,0.6653,0.8118,0.8138461538461539,0.823076923076923,2.42,1742,False,回撤比值1.37(平滑9%)(-9%),0.8557,标准,2026-08-07,
010912,国泰成长价值混合A,混合型-偏股,右侧,60.0,0.29582578088382927,Hold 黄灯,0.0,0.8325,True,True,0,15.0,0.419,1.064,100.0,1.0406,1.0381,0.9815384615384616,0.9338461538461539,2.32,3897,False,回撤比值1.30(平滑5%)(-5%),0.8557,标准,2026-08-07,
009993,嘉实前沿创新混合,混合型-偏股,右侧,60.0,0.18984821414120903,Hold 黄灯,0.0,0.822,False,False,0,44.5,0.645,1.227,100.0,0.698,0.9756,0.8446153846153847,0.9123076923076923,30.75,2644,False,回撤比值1.28(平滑4%)(-4%),0.8557,标准,2026-08-07,
013238,财通均衡优选一年持有混合A,混合型-偏股,右侧,60.0,0.1644487010940706,Hold 黄灯,0.0,0.8209,True,True,0,96.9,0.774,0.738,100.0,0.6131,0.7303,0.7384615384615385,0.7246153846153847,1.34,650,False,经理任期1年(归因平滑12%)(-12%),0.8557,标准,2026-08-07,
004833,先锋聚利混合A,混合型-灵活,右侧,60.0,0.14899648239242788,Hold 黄灯,0.0,0.8293,True,True,0,54.3,0.548,0.947,100.0,0.6175,0.7607,0.7507692307692307,0.7615384615384615,0.04,1313,False,,0.8557,标准,2026-08-07,
019632,国泰半导体设备ETF联接A,指数型-股票,新星,59.9,0.4156429029105919,🌱观察仓,0.0,0.8397,True,True,0,8.0,0.429,1.339,100.0,1.0328,1.2312,0.9784615384615385,0.98,4.3,633,True,回撤比值1.69(平滑24%)(-24%),0.8557,标准,2026-08-07,
022725,博时上证科创板芯片ETF发起式联接A,指数型-股票,新星,59.8,0.2621061811370623,🌱观察仓,0.0,0.8273,False,False,0,49.7,0.833,1.543,100.0,0.7429,0.8715,0.8892307692307693,0.8630769230769231,1.5,913,True,回撤比值1.74(平滑27%)(-27%),0.8557,标准,2026-08-07,
010135,宏利高研发6个月持有混合A,混合型-偏股,右侧,59.7,0.19578860945904622,Hold 黄灯,0.0,0.8311,True,True,0,46.7,0.548,0.991,100.0,0.799,0.7748,0.9138461538461539,0.78,1.99,1558,False,回撤比值1.38(平滑9%)(-9%),0.8557,标准,2026-08-07,
008326,东财通信A,指数型-股票,右侧,59.7,0.16409471606121892,Hold 黄灯,0.0,0.8179,True,True,0,65.6,0.774,1.0,100.0,0.5818,0.8148,0.696923076923077,0.8276923076923077,16.77,2328,True,回撤比值1.46(平滑13%)(-13%),0.8557,标准,2026-08-07,
010418,财通景气行业混合A,混合型-偏股,右侧,59.6,0.11441746903087088,Hold 黄灯,0.0,0.8219,True,True,0,93.7,0.71,0.778,88.8,0.557,0.638,0.6784615384615384,0.6430769230769231,6.14,2013,False,回撤比值1.49(平滑14%)(-14%),0.8557,标准,2026-08-07,
