date,code,S,water,R_MDD,fwd6
2022-09-30,290004,48.637337582584934,0.0722,1.336,-0.1073
2022-09-30,110025,45.73909435760062,0.0722,1.505,-0.0378
2022-09-30,213003,53.29611617352273,0.0722,1.426,0.0322
2022-09-30,000697,46.991701938089484,0.0722,1.165,0.1751
2022-09-30,590002,46.991701757112196,0.0722,0.947,-0.0726
2022-09-30,673010,47.13454675204241,0.0722,0.845,0.0434
2022-09-30,740101,46.898147328570374,0.0722,1.208,0.0711
2022-09-30,320011,47.01912100517254,0.0722,0.94,0.3274
2022-09-30,050013,46.99170793222859,0.0722,1.045,0.066
2022-09-30,217019,46.99170187324614,0.0722,1.197,0.2699
2022-09-30,000613,47.04089285674451,0.0722,1.011,0.0719
2022-09-30,000020,47.657574971868115,0.0722,1.173,0.014
2022-09-30,161604,46.65101191941126,0.0722,1.229,0.0652
2022-09-30,000541,46.7289261828502,0.0722,1.327,0.041
2022-09-30,590005,46.0988609827908,0.0722,1.276,-0.0459
2022-09-30,400007,46.21637145212966,0.0722,1.266,0.0167
2022-09-30,620002,45.260047268694834,0.0722,1.125,0.0434
2022-09-30,000311,45.35548432132647,0.0722,1.074,0.0112
2022-09-30,202019,45.259925374222206,0.0722,0.97,-0.0079
2022-09-30,470006,45.915749612191775,0.0722,1.394,0.0073
2022-09-30,162714,44.977061174907014,0.0722,1.225,0.0472
2022-09-30,000117,44.61664077173307,0.0722,1.257,0.0297
2022-09-30,000595,49.524201153243574,0.0722,1.351,0.1352
2022-09-30,320016,43.05323988481852,0.0722,0.89,-0.0615
2022-09-30,160706,43.05274413042344,0.0722,1.049,0.0714
2022-09-30,161903,44.80658763101791,0.0722,1.386,0.3688
2022-09-30,000220,44.364043023676494,0.0722,1.424,0.0563
2022-09-30,000166,50.33906592419181,0.0722,1.647,0.2468
2022-09-30,470008,42.21327257402963,0.0722,1.278,0.012
2022-09-30,202007,46.71565937675101,0.0722,1.281,0.0372
2022-09-30,161025,40.591205507478946,0.0722,1.214,0.4173
2022-09-30,210007,45.25199254423128,0.0722,0.264,0.0075
2022-09-30,519671,40.73409616033849,0.0722,0.716,0.0939
2022-09-30,161211,40.733807437156784,0.0722,0.751,0.0604
2022-09-30,310398,40.734276121890375,0.0722,0.674,0.0917
2022-09-30,000339,41.93023826513381,0.0722,1.314,0.0854
2022-09-30,410009,48.551021370654176,0.0722,1.197,-0.149
2022-09-30,000849,48.66480340421558,0.0722,1.179,0.095
2022-09-30,240011,41.029269433934125,0.0722,1.388,-0.0289
2022-09-30,740001,47.96365036171518,0.0722,1.249,0.1682
2022-09-30,000523,38.91211850635853,0.0722,1.379,0.0975
2022-09-30,240017,38.44290990089594,0.0722,1.425,0.0335
2022-09-30,320007,37.87222558743823,0.0722,1.481,0.1884
2022-09-30,000684,39.04866038718971,0.0722,1.582,0.3427
2022-09-30,162214,40.99791557881688,0.0722,1.692,-0.0815
2022-09-30,630001,37.367181139895024,0.0722,1.168,0.0431
2022-09-30,000354,37.80056877852853,0.0722,1.278,0.2509
2022-09-30,610001,43.65934751207864,0.0722,1.358,0.093
2022-09-30,080012,40.586864459815956,0.0722,1.474,0.0881
2022-09-30,160716,36.748510966338294,0.0722,0.572,0.1164
2022-09-30,000688,33.90173866569923,0.0722,1.2,0.0222
2022-09-30,690003,33.02189794110385,0.0722,1.055,-0.0868
2022-09-30,165521,38.55568055086207,0.0722,0.791,0.0744
2022-09-30,160628,39.02239321015039,0.0722,1.015,-0.0364
2022-09-30,161601,36.6979784093456,0.0722,1.217,-0.0369
2022-09-30,080015,35.15258363652943,0.0722,1.241,0.1177
2022-09-30,160625,36.63996220497229,0.0722,1.237,0.1528
2022-09-30,161721,36.09851700439442,0.0722,1.271,-0.0734
2022-09-30,481012,36.132369864744035,0.0722,1.267,0.0967
2022-09-30,165522,33.40910374070256,0.0722,1.324,0.3955
2022-09-30,519674,36.89333311810062,0.0722,1.372,0.2162
2022-09-30,540010,36.4307081773111,0.0722,1.42,0.1486
2022-12-31,000066,92.63730074676815,0.1192,0.76,-0.0572
2022-12-31,000573,92.07887452810118,0.1192,0.298,0.047
2022-12-31,000390,91.61350882821573,0.1192,0.863,0.1133
2022-12-31,000743,90.99512164444383,0.1192,0.587,0.0295
2022-12-31,000196,92.79104898620295,0.1192,0.163,0.0126
2022-12-31,000423,87.38056300811927,0.1192,0.723,0.0278
2022-12-31,160220,91.41843980655733,0.1192,0.173,0.0165
2022-12-31,202213,91.6872555569528,0.1192,0.471,0.0212
2022-12-31,000259,91.20088118566369,0.1192,0.719,0.0399
2022-12-31,290012,85.78698935571308,0.1192,0.959,0.3607
2022-12-31,000362,82.14114921584225,0.1192,0.959,-0.0239
2022-12-31,000590,80.9203802611655,0.1192,0.209,-0.0048
2022-12-31,000845,77.33356495647301,0.1192,0.606,-0.0783
2022-12-31,519736,78.09722901551775,0.1192,1.062,-0.0898
2022-12-31,050024,76.348318408542,0.1192,0.758,0.0713
2022-12-31,260117,75.58690622362951,0.1192,0.873,0.0424
2022-12-31,288001,75.6729419823175,0.1192,0.583,-0.0549
2022-12-31,420005,75.43653633744495,0.1192,0.765,-0.032
2022-12-31,160916,75.65492175067207,0.1192,0.946,0.0141
2022-12-31,240005,75.15744675031844,0.1192,0.553,-0.0747
2022-12-31,000251,74.72850660609689,0.1192,0.663,-0.0832
2022-12-31,270025,74.71308062789112,0.1192,0.739,0.0219
2022-12-31,519181,74.68984055784102,0.1192,0.798,-0.0142
2022-12-31,450009,74.67040523115341,0.1192,0.654,-0.0353
2022-12-31,320011,74.32545710190585,0.1192,0.779,0.1834
2022-12-31,020009,74.30543869907069,0.1192,0.929,0.0909
2022-12-31,164809,73.80536226102511,0.1192,0.864,0.0246
2022-12-31,162711,74.02312458958738,0.1192,0.868,0.0275
2022-12-31,160211,73.44895138043809,0.1192,1.091,-0.0445
2022-12-31,163818,72.82151274848574,0.1192,1.102,0.0309
2022-12-31,000595,72.90459326476004,0.1192,1.239,-0.0679
2022-12-31,519671,72.11013196829069,0.1192,0.65,0.051
2022-12-31,310398,72.14235521632284,0.1192,0.615,0.0527
2022-12-31,000547,81.0532835341931,0.1192,0.959,0.0007
2022-12-31,582003,71.8049812097789,0.1192,1.294,-0.0908
2022-12-31,630011,75.23569671254691,0.1192,0.787,-0.0347
2022-12-31,350002,71.2749364666369,0.1192,0.763,0.1502
2022-12-31,240004,75.0450147028619,0.1192,0.655,-0.0123
2022-12-31,377150,74.77406711243154,0.1192,0.9,-0.0265
2022-12-31,000878,70.85784071170586,0.1192,1.162,-0.0784
2022-12-31,165515,73.52457167590883,0.1192,0.771,0.0046
2022-12-31,160615,73.38488250428442,0.1192,0.844,0.0072
2022-12-31,202015,72.86101116137795,0.1192,0.889,0.0067
2022-12-31,165309,74.34820019502885,0.1192,0.812,0.0084
2022-12-31,160628,68.77947768423074,0.1192,0.808,-0.1581
2022-12-31,112002,73.09392565033534,0.1192,1.097,-0.101
2022-12-31,519150,74.99760747859763,0.1192,0.894,-0.0427
2022-12-31,260104,72.76817609034389,0.1192,1.17,-0.1351
2022-12-31,110002,73.26548601233777,0.1192,1.138,-0.1047
2022-12-31,162605,73.76200804068354,0.1192,1.126,-0.1407
2022-12-31,233010,69.76209377983851,0.1192,1.047,-0.0061
2022-12-31,000124,72.4374903777344,0.1192,1.071,-0.0139
2022-12-31,210007,69.91653300955828,0.1192,0.207,-0.0134
2022-12-31,700001,73.66852623829564,0.1192,0.836,-0.0033
2022-12-31,519697,74.20027901398181,0.1192,0.619,-0.1396
2022-12-31,000652,74.09838211057381,0.1192,0.839,-0.0379
2022-12-31,110013,74.35415978990038,0.1192,0.929,-0.046
2022-12-31,160215,74.05883041170026,0.1192,0.958,0.0308
2022-12-31,020001,73.84767609466138,0.1192,1.015,0.013
2022-12-31,000654,69.89723980355947,0.1192,1.007,0.0649
2022-12-31,519991,73.54101781466764,0.1192,1.122,-0.0981
2022-12-31,320022,70.06937070308061,0.1192,0.919,-0.0098
2022-12-31,169101,68.84999219540188,0.1192,1.116,-0.1329
2022-12-31,630008,74.1796023544332,0.1192,1.155,0.0883
2022-12-31,163801,67.34163006351048,0.1192,1.174,-0.1601
2022-12-31,160625,67.3652135947536,0.1192,0.992,0.0278
2022-12-31,310388,72.15063477403305,0.1192,1.214,-0.059
2022-12-31,161211,65.61246905816418,0.1192,0.714,-0.0043
2022-12-31,110025,68.4187925938243,0.1192,1.115,0.0146
2022-12-31,470009,71.46999362121636,0.1192,1.245,0.0215
2022-12-31,519050,79.38288572992232,0.1192,0.187,0.018
2022-12-31,000714,72.9192721230796,0.1192,0.569,-0.1421
2022-12-31,688888,75.0815561317245,0.1192,0.629,-0.078
2022-12-31,000613,71.86957252398548,0.1192,0.888,0.0043
2022-12-31,519130,75.44625374361397,0.1192,0.501,0.047
2022-12-31,160706,71.54023227239074,0.1192,0.916,0.004
2022-12-31,233008,69.17263735395228,0.1192,0.976,-0.102
2022-12-31,240008,74.77464479071436,0.1192,0.749,-0.0439
2022-12-31,100038,68.51920022997062,0.1192,0.932,0.0244
2022-12-31,481012,71.58324304462766,0.1192,1.167,-0.0021
2022-12-31,164205,66.56201849153811,0.1192,0.989,-0.1063
2022-12-31,050013,71.47156419251863,0.1192,0.948,-0.045
2022-12-31,080015,71.37822328296484,0.1192,1.029,0.0698
2022-12-31,000411,72.74329192157025,0.1192,0.876,-0.1046
2022-12-31,590007,67.7066937024565,0.1192,0.826,0.0004
2022-12-31,580005,68.72212028472217,0.1192,0.766,-0.0462
2022-12-31,000591,68.5205193062885,0.1192,0.836,-0.0431
2022-12-31,100056,70.30048584739372,0.1192,0.75,-0.0493
2022-12-31,740101,65.57280235328037,0.1192,1.033,-0.0053
2022-12-31,202007,66.69412541536994,0.1192,1.038,-0.0241
2022-12-31,519087,63.22335097617316,0.1192,1.257,-0.1673
2022-12-31,530019,66.71840302066727,0.1192,0.887,-0.0751
2022-12-31,161601,69.22205362371218,0.1192,1.054,-0.0512
2022-12-31,000020,65.94077223084702,0.1192,1.024,-0.0484
2022-12-31,000925,66.16680386614314,0.1192,0.846,-0.0046
2022-12-31,000311,68.75617664293111,0.1192,0.944,-0.0148
2022-12-31,519025,65.30627334753062,0.1192,0.975,-0.0458
2022-12-31,165508,70.14239129168061,0.1192,0.847,0.0127
2022-12-31,000409,65.99742327581532,0.1192,1.076,-0.0916
2022-12-31,720001,65.61406443667019,0.1192,1.054,-0.1713
2022-12-31,202019,62.851220140142416,0.1192,0.856,0.0222
2022-12-31,164304,65.55061362597584,0.1192,1.058,-0.081
2022-12-31,519013,65.3335236693156,0.1192,0.829,-0.0075
2022-12-31,206002,68.55660258649833,0.1192,0.861,-0.0563
2022-12-31,000689,65.70456534520966,0.1192,1.141,-0.0486
2022-12-31,377240,64.94869030512446,0.1192,1.205,0.0529
2022-12-31,162202,68.31412296561535,0.1192,1.014,-0.0247
2022-12-31,310328,65.08056679746278,0.1192,1.051,-0.0115
2022-12-31,519033,65.11935861015635,0.1192,0.816,0.0708
2022-12-31,375010,64.86949347585082,0.1192,1.177,0.0495
2022-12-31,202002,68.03398153115815,0.1192,0.909,-0.0327
2022-12-31,519983,64.08611524865492,0.1192,1.127,0.0448
2022-12-31,270028,70.1677202447917,0.1192,1.204,-0.0717
2022-12-31,163803,66.21500954706516,0.1192,1.095,-0.0704
2022-12-31,080002,66.28147483841686,0.1192,0.925,0.031
2022-12-31,240010,65.70266333458957,0.1192,1.092,-0.0058
2022-12-31,240009,65.00965841718208,0.1192,0.983,-0.0406
2022-12-31,110029,64.67957077388066,0.1192,1.05,-0.0194
2022-12-31,050010,64.58561951948516,0.1192,1.218,-0.0006
2022-12-31,002031,64.37150627805119,0.1192,0.873,-0.0227
2022-12-31,040011,64.57975914615344,0.1192,0.758,-0.0836
2022-12-31,000534,69.60483811662,0.1192,0.956,0.0652
2022-12-31,161118,63.72722885199185,0.1192,0.868,-0.0175
2022-12-31,519698,64.61647251163143,0.1192,0.783,-0.0575
2022-12-31,110026,64.67471425794675,0.1192,1.066,-0.058
2022-12-31,470098,70.54226869016756,0.1192,1.164,-0.0958
2022-12-31,580003,63.47202222006273,0.1192,0.974,0.0779
2022-12-31,519918,64.49914641117167,0.1192,0.707,-0.0264
2022-12-31,519908,68.96224337198308,0.1192,0.959,-0.077
2022-12-31,050022,65.61565121050808,0.1192,1.02,0.016
2022-12-31,000746,69.41684145862224,0.1192,1.092,-0.0265
2022-12-31,110019,65.02336502179344,0.1192,1.014,-0.0219
2022-12-31,460007,63.350425729069045,0.1192,0.87,-0.0469
2022-12-31,100029,63.24221182737342,0.1192,0.943,-0.0652
2022-12-31,110005,66.05611954572078,0.1192,1.098,-0.0758
2022-12-31,000742,63.06119164640658,0.1192,1.225,-0.0433
2022-12-31,620002,60.13080851273768,0.1192,1.125,0.0149
2022-12-31,580002,62.95965051790462,0.1192,0.889,-0.1357
2022-12-31,630016,62.5828819963711,0.1192,1.268,-0.0946
2022-12-31,673010,65.52615736141628,0.1192,0.759,-0.0531
2022-12-31,240020,66.14367725266665,0.1192,1.26,-0.0371
2022-12-31,200007,62.72933197562959,0.1192,0.993,-0.0619
2022-12-31,270041,64.54435700988323,0.1192,1.155,-0.1277
2022-12-31,000823,62.67875494805307,0.1192,1.153,-0.0704
2022-12-31,519679,61.97999296699059,0.1192,1.336,-0.0797
2022-12-31,519158,62.50954176578106,0.1192,1.304,-0.1782
2022-12-31,310368,63.51004753157719,0.1192,1.382,-0.0795
2022-12-31,000828,62.259403513150566,0.1192,1.436,-0.149
2022-12-31,202027,62.115993131859234,0.1192,1.374,0.0159
2022-12-31,040025,61.741390050116806,0.1192,1.215,0.1847
2022-12-31,100039,67.67203067701477,0.1192,1.152,0.1231
2022-12-31,000849,69.2171222875281,0.1192,0.984,0.0734
2022-12-31,310358,71.27756701721377,0.1192,1.219,-0.0236
2022-12-31,000698,61.724650653592484,0.1192,1.272,0.0797
2022-12-31,000017,61.92965405008232,0.1192,1.234,-0.1092
2022-12-31,040007,61.63455792932825,0.1192,1.237,0.1714
2022-12-31,379010,61.638748155200766,0.1192,1.33,-0.0259
2022-12-31,000884,61.836367557930494,0.1192,1.256,0.0254
2022-12-31,000209,61.648385593928836,0.1192,1.431,-0.1402
2022-12-31,161604,61.95478044361875,0.1192,1.047,-0.0258
2022-12-31,470008,61.128663063300024,0.1192,1.113,-0.0534
2022-12-31,162714,61.16851223341196,0.1192,1.047,-0.0226
2022-12-31,165522,60.69366464469813,0.1192,1.249,0.2044
2022-12-31,000684,60.51972366696463,0.1192,1.572,-0.0009
2022-12-31,000541,64.4732112893543,0.1192,1.348,-0.0694
2022-12-31,740001,67.5055596243614,0.1192,1.21,0.3177
2022-12-31,580006,60.642354787389465,0.1192,1.471,-0.217
2022-12-31,590002,60.07472499379098,0.1192,1.03,-0.1175
2022-12-31,580009,61.66717187583064,0.1192,1.005,-0.1223
2022-12-31,560006,60.665839764575665,0.1192,1.186,-0.0607
2022-12-31,377530,60.45148179026717,0.1192,1.438,-0.1636
2022-12-31,290004,60.42416709760937,0.1192,1.391,0.011
2022-12-31,630006,61.6361501814654,0.1192,1.217,-0.0204
2022-12-31,519120,60.414871162903545,0.1192,1.334,0.0207
2022-12-31,481015,59.842768992021306,0.1192,1.456,-0.0041
2022-12-31,519110,60.24268668087104,0.1192,1.346,-0.0635
2022-12-31,320016,60.02049068846484,0.1192,0.883,-0.1068
2022-12-31,213003,66.30651439555575,0.1192,1.435,-0.03
2022-12-31,000117,58.97214711011598,0.1192,1.21,-0.1221
2022-12-31,161903,60.18211944967954,0.1192,1.572,0.0146
2022-12-31,160314,60.58355517622117,0.1192,1.32,-0.0803
2022-12-31,000531,58.95271246529917,0.1192,1.449,0.0074
2022-12-31,000339,58.53403695128373,0.1192,1.255,-0.0855
2022-12-31,217019,58.84952516691909,0.1192,1.069,0.1661
2022-12-31,000404,58.506444819182654,0.1192,1.331,0.132
2022-12-31,161721,60.154555492831314,0.1192,1.049,-0.1891
2022-12-31,257070,58.23311643047119,0.1192,1.381,-0.0034
2022-12-31,400007,56.46699855519758,0.1192,1.267,0.0441
2022-12-31,470006,54.4492151233192,0.1192,1.333,-0.1427
2022-12-31,000697,57.37917518517934,0.1192,1.157,0.0616
2022-12-31,160716,63.82925138866679,0.1192,0.505,0.0708
2022-12-31,519068,56.11789000600975,0.1192,1.307,-0.108
2022-12-31,213002,64.43747627095843,0.1192,1.468,-0.049
2022-12-31,165521,63.28810759869561,0.1192,0.714,0.0089
2022-12-31,590005,55.69256171574596,0.1192,1.384,-0.0535
2022-12-31,162201,53.906316984744855,0.1192,1.384,-0.1241
2022-12-31,610001,58.9854808021569,0.1192,1.352,-0.0756
2022-12-31,000166,55.651879403819166,0.1192,1.698,0.3028
2022-12-31,240017,53.495904656852325,0.1192,1.45,0.0356
2022-12-31,240011,52.164504188832524,0.1192,1.405,-0.0653
2022-12-31,000220,50.457871923823575,0.1192,1.403,-0.0947
2022-12-31,000688,54.78425513174995,0.1192,1.106,0.0377
2022-12-31,200008,54.27808876353434,0.1192,1.24,-0.1174
2022-12-31,000679,55.38210541182026,0.1192,1.487,0.0659
2022-12-31,161025,54.397828164809816,0.1192,1.129,0.2281
2022-12-31,580001,50.541888924893264,0.1192,1.184,0.2435
2022-12-31,630001,51.82719166328133,0.1192,1.172,-0.0727
2022-12-31,690003,46.51404490955352,0.1192,1.266,-0.1009
2022-12-31,410009,47.70924104877644,0.1192,1.27,-0.0553
2022-12-31,000354,54.26815152852234,0.1192,1.233,0.1916
2022-12-31,540010,46.901762981864714,0.1192,1.361,-0.0281
2022-12-31,000523,46.6747141624484,0.1192,1.303,-0.0332
2022-12-31,000522,52.4388994968588,0.1192,1.283,0.3465
2022-12-31,162214,45.47290575533352,0.1192,1.715,-0.0692
2022-12-31,080012,47.32648745876385,0.1192,1.499,0.028
2022-12-31,519674,45.771754589727315,0.1192,1.554,0.038
2022-12-31,320007,39.66954376864229,0.1192,1.707,0.0602
2023-03-31,000066,88.3425459395381,0.2504,0.866,-0.1852
2023-03-31,000573,86.80691667258,0.2504,0.33,-0.0115
2023-03-31,000390,87.03905551123204,0.2504,0.881,-0.0721
2023-03-31,290012,80.4599647328995,0.2504,0.959,0.0425
2023-03-31,202213,81.17078352672033,0.2504,0.523,-0.0514
2023-03-31,000196,86.10830484824167,0.2504,0.179,-0.0175
2023-03-31,000743,79.9918743061612,0.2504,0.616,-0.025
2023-03-31,000423,81.5805955765591,0.2504,0.718,-0.0493
2023-03-31,519736,71.39254376807399,0.2504,1.192,-0.1155
2023-03-31,270025,70.66974708395452,0.2504,0.88,-0.0381
2023-03-31,420005,70.77133099935303,0.2504,0.887,-0.1504
2023-03-31,450009,69.99259040051359,0.2504,0.733,-0.0769
2023-03-31,165309,69.62945590298568,0.2504,0.897,-0.0643
2023-03-31,160615,69.5166040105112,0.2504,0.933,-0.0733
2023-03-31,288001,69.81768466556487,0.2504,0.627,-0.0571
2023-03-31,165515,69.72277581414738,0.2504,0.853,-0.0759
2023-03-31,240008,69.67615673776552,0.2504,0.836,-0.1639
2023-03-31,688888,70.24829304236408,0.2504,0.717,-0.137
2023-03-31,020009,69.65175786286439,0.2504,1.023,-0.0549
2023-03-31,000845,76.06209796853065,0.2504,0.676,-0.175
2023-03-31,377150,69.04261686311821,0.2504,0.972,-0.1724
2023-03-31,000411,68.99922603977255,0.2504,0.963,-0.1207
2023-03-31,519150,69.48027956465097,0.2504,1.032,-0.175
2023-03-31,519671,68.6016527984933,0.2504,0.694,0.0258
2023-03-31,310398,68.57111923619186,0.2504,0.654,0.0186
2023-03-31,000251,68.91928406361698,0.2504,0.719,-0.0064
2023-03-31,320011,68.87899245804915,0.2504,0.758,-0.0438
2023-03-31,580005,68.25249881870008,0.2504,0.866,-0.1267
2023-03-31,160916,68.9529097410743,0.2504,1.078,-0.0362
2023-03-31,233008,67.89508750957434,0.2504,1.092,-0.144
2023-03-31,260117,67.95535503985138,0.2504,0.986,-0.0621
2023-03-31,700001,67.78272226523012,0.2504,0.902,-0.1201
2023-03-31,202015,67.57121293317272,0.2504,0.983,-0.07
2023-03-31,162605,67.35478043432556,0.2504,1.235,-0.1539
2023-03-31,240005,67.55176298666527,0.2504,0.646,-0.1335
2023-03-31,350002,67.70628600949478,0.2504,0.753,-0.1925
2023-03-31,164205,67.45904427022029,0.2504,1.139,-0.1022
2023-03-31,000362,61.50199167654712,0.2504,1.03,-0.1293
2023-03-31,165508,66.34265762817576,0.2504,0.901,-0.0055
2023-03-31,000613,66.33427629699986,0.2504,0.982,-0.0715
2023-03-31,160716,66.3176751862818,0.2504,0.531,0.0236
2023-03-31,165521,64.74654531296137,0.2504,0.758,0.0456
2023-03-31,260104,64.45038151922017,0.2504,1.289,-0.1577
2023-03-31,161211,62.47745749653365,0.2504,0.761,0.0376
2023-03-31,160706,62.36414409359425,0.2504,1.012,-0.0728
2023-03-31,519991,63.36077077729087,0.2504,1.278,-0.1777
2023-03-31,050013,60.82079365012777,0.2504,1.072,-0.0451
2023-03-31,481012,62.95922681725613,0.2504,1.289,-0.0826
2023-03-31,160625,59.99854057614446,0.2504,1.054,0.0418
2023-03-31,160220,74.39937746263404,0.2504,0.191,-0.0122
2023-03-31,000746,59.175908312237496,0.2504,1.102,-0.0742
2023-03-31,000259,62.23524617809854,0.2504,0.786,-0.055
2023-03-31,050024,64.08571359931568,0.2504,0.853,-0.0121
2023-03-31,270041,59.21907361233312,0.2504,1.311,-0.1611
2023-03-31,110013,61.52952944330909,0.2504,1.036,-0.1571
2023-03-31,000652,62.32065731028434,0.2504,0.933,-0.098
2023-03-31,162711,68.66153745325609,0.2504,0.941,-0.0916
2023-03-31,164809,66.67460117738418,0.2504,0.936,-0.0945
2023-03-31,630008,65.31406526679275,0.2504,1.209,-0.0818
2023-03-31,320022,69.30840208930182,0.2504,0.998,-0.1546
2023-03-31,160211,69.08221043860777,0.2504,1.21,-0.1801
2023-03-31,000714,62.25028257999743,0.2504,0.622,-0.2703
2023-03-31,240004,69.2734483741468,0.2504,0.729,-0.2302
2023-03-31,040011,66.0240655206892,0.2504,0.794,-0.188
2023-03-31,110025,56.838727684423986,0.2504,1.349,-0.0506
2023-03-31,233010,63.117188648968295,0.2504,1.151,-0.1106
2023-03-31,100039,59.68388602956357,0.2504,1.068,-0.1679
2023-03-31,000590,58.050364398138555,0.2504,0.215,-0.0592
2023-03-31,100038,66.15580109779843,0.2504,1.034,-0.0582
2023-03-31,000124,67.60359720254827,0.2504,1.1,-0.0715
2023-03-31,110019,63.72743826328282,0.2504,1.139,-0.1296
2023-03-31,000595,67.29988666647685,0.2504,1.293,-0.195
2023-03-31,470009,57.2079187610242,0.2504,1.301,-0.1583
2023-03-31,000311,59.55066618969986,0.2504,1.031,-0.0743
2023-03-31,210007,60.73183315028693,0.2504,0.243,-0.0059
2023-03-31,000878,63.675619663797875,0.2504,1.449,-0.0956
2023-03-31,310388,57.01740303745553,0.2504,1.388,-0.1692
2023-03-31,000925,49.59993883728046,0.2504,0.943,-0.029
2023-03-31,519013,53.58479992865744,0.2504,0.933,-0.0642
2023-03-31,000849,63.74788171468649,0.2504,1.145,-0.1064
2023-03-31,000020,55.63087497125328,0.2504,1.106,-0.0814
2023-03-31,161903,60.00110718554397,0.2504,1.434,-0.2112
2023-03-31,000679,56.483241713622206,0.2504,1.506,-0.0213
2023-03-31,519033,52.9045904828049,0.2504,0.907,-0.0488
2023-03-31,673010,56.229769013571726,0.2504,0.865,-0.1541
2023-03-31,590007,54.70467565122976,0.2504,0.917,-0.0995
2023-03-31,161118,52.52471691138202,0.2504,0.969,-0.1504
2023-03-31,000591,52.498454545004435,0.2504,0.861,-0.1231
2023-03-31,217019,54.75278825542195,0.2504,1.104,-0.1037
2023-03-31,161025,56.31801418124218,0.2504,1.138,-0.105
2023-03-31,165522,54.37861943234722,0.2504,1.208,-0.1375
2023-03-31,000547,57.54852314883301,0.2504,1.064,-0.135
2023-03-31,200008,52.03592447183728,0.2504,1.359,-0.1728
2023-03-31,000117,51.99248019543921,0.2504,1.375,-0.1382
2023-03-31,000409,48.54582663158318,0.2504,1.194,-0.2342
2023-03-31,582003,48.39323350689221,0.2504,1.412,-0.1011
2023-03-31,000684,56.519256365020844,0.2504,1.714,-0.0482
2023-03-31,530019,54.760865726194105,0.2504,0.952,-0.1132
2023-03-31,164304,47.437705737456064,0.2504,1.202,-0.1949
2023-03-31,519697,59.02918544966097,0.2504,0.74,-0.1442
2023-03-31,630011,45.96992615737351,0.2504,0.857,-0.1449
2023-03-31,580009,46.911253942803945,0.2504,1.086,-0.1234
2023-03-31,270028,46.08292340474356,0.2504,1.235,-0.1488
2023-03-31,112002,45.68505913335183,0.2504,1.157,-0.1328
2023-03-31,206002,46.35261089626782,0.2504,1.02,-0.0945
2023-03-31,162202,46.15889986216763,0.2504,1.07,-0.1323
2023-03-31,519918,45.95664433182675,0.2504,0.819,-0.1962
2023-03-31,000689,46.136541781863045,0.2504,1.284,-0.2121
2023-03-31,160215,45.14844984663073,0.2504,1.114,-0.142
2023-03-31,110029,45.56364356678886,0.2504,1.152,-0.1297
2023-03-31,163803,44.90145713171353,0.2504,1.228,-0.1174
2023-03-31,470098,44.97306767369439,0.2504,1.24,-0.15
2023-03-31,470008,49.01036223448803,0.2504,1.266,-0.1483
2023-03-31,519050,60.60371635529066,0.2504,0.206,-0.0138
2023-03-31,519025,44.66662591087738,0.2504,1.14,-0.1537
2023-03-31,720001,44.93614208068011,0.2504,1.087,-0.2623
2023-03-31,100056,53.01089072813076,0.2504,0.864,-0.0877
2023-03-31,310328,44.745595978243365,0.2504,1.092,-0.1331
2023-03-31,080002,44.69450508975548,0.2504,0.958,-0.1282
2023-03-31,000534,44.8014323405491,0.2504,0.998,-0.1036
2023-03-31,519698,44.5319526798918,0.2504,0.864,-0.1302
2023-03-31,519181,47.233999060646134,0.2504,0.722,-0.1797
2023-03-31,519908,44.49705759036877,0.2504,0.951,-0.1366
2023-03-31,110005,44.088637276684516,0.2504,1.171,-0.1469
2023-03-31,000823,43.93614457647553,0.2504,1.237,-0.2037
2023-03-31,519130,50.601656075164215,0.2504,0.493,-0.1391
2023-03-31,110002,44.25931585635003,0.2504,1.2,-0.1352
2023-03-31,163818,49.95369838023654,0.2504,1.065,-0.1133
2023-03-31,377240,43.42533197451563,0.2504,1.276,-0.1226
2023-03-31,050010,43.34397686168738,0.2504,1.258,-0.1118
2023-03-31,202002,43.76212511072816,0.2504,0.954,-0.1039
2023-03-31,310358,43.862181090781355,0.2504,1.225,-0.1689
2023-03-31,100029,44.819118642153526,0.2504,0.898,-0.1475
2023-03-31,002031,43.63410556496714,0.2504,0.964,-0.0802
2023-03-31,375010,43.25823986474102,0.2504,1.287,-0.1097
2023-03-31,020001,43.267510044291825,0.2504,1.179,-0.1651
2023-03-31,580003,42.706147220821464,0.2504,1.008,-0.1514
2023-03-31,000209,43.1964482997908,0.2504,1.528,-0.2346
2023-03-31,080015,57.31869277967828,0.2504,1.122,-0.0769
2023-03-31,310368,42.830734275559855,0.2504,1.499,-0.2756
2023-03-31,050022,48.34480667557962,0.2504,1.016,-0.1249
2023-03-31,161721,54.576547319023305,0.2504,1.113,-0.1444
2023-03-31,240009,42.75841083891625,0.2504,1.094,-0.1391
2023-03-31,202027,42.559806115101864,0.2504,1.43,-0.1532
2023-03-31,460007,42.754509973058596,0.2504,0.918,-0.1784
2023-03-31,110026,44.16220939958919,0.2504,1.208,-0.1532
2023-03-31,320016,42.5830818736996,0.2504,0.899,-0.013
2023-03-31,519110,42.25300220414185,0.2504,1.289,-0.19
2023-03-31,202007,54.019419278078196,0.2504,1.195,-0.1038
2023-03-31,160628,58.210971552584255,0.2504,0.832,-0.0996
