date,equity,n_pos,drawdown
2020-07-03,144734.1131126279,10,0.0
2020-07-06,148060.8774834108,10,0.0
2020-07-07,150739.8962591166,10,0.0
2020-07-08,152934.9152786006,10,0.0
2020-07-09,157171.19638014917,10,0.0
2020-07-10,157592.53962699804,10,0.0
2020-07-13,161274.15576384342,10,0.0
2020-07-14,159437.84742452423,10,-0.011386252996469781
2020-07-15,158740.37850384472,10,-0.015710993791894
2020-07-16,151292.90157889554,10,-0.06188997944322583
2020-07-17,153045.09607882326,10,-0.05102528452897381
2020-07-20,154433.92727864083,10,-0.042413667911049946
2020-07-21,156933.45783638995,10,-0.026915024957933298
2020-07-22,158777.98867457756,10,-0.015477787358075146
2020-07-23,160280.13778159267,10,-0.006163529286777436
2020-07-24,152868.50817028893,10,-0.052120239313873884
2020-07-27,154350.81238490675,10,-0.042929031909332394
2020-07-28,155892.36237216266,10,-0.033370463892313906
2020-07-29,159908.02793355825,10,-0.008470841616344371
2020-07-30,159179.83358139475,10,-0.012986099183277866
2020-07-31,160903.0994169438,10,-0.0023007799677647878
2020-08-03,164487.65735613115,10,0.0
2020-08-04,163091.61096863015,10,-0.008487240987805178
2020-08-05,165530.8573128195,10,0.0
2020-08-06,164250.35135999863,10,-0.007735753765843123
2020-08-07,162882.61617141915,10,-0.015998474147909003
2020-08-10,162378.27203743148,10,-0.019045302649706497
2020-08-11,160426.11194580598,10,-0.030838633049344977
2020-08-12,157345.60448698752,10,-0.04944850137738088
2020-08-13,156810.2167439876,10,-0.05268286958939428
2020-08-14,158483.62722345995,10,-0.04257351290123357
2020-08-17,160830.12336804302,10,-0.02839793148592873
2020-08-18,162319.07329927967,10,-0.019402932273045792
2020-08-19,159245.81471406066,10,-0.03796900892551658
2020-08-20,157729.4668953356,10,-0.04712952342620258
2020-08-21,159389.11071775373,10,-0.03710333344954009
2020-08-24,161151.69787225517,10,-0.026455245334038424
2020-08-25,161528.70382556305,10,-0.02417768839131429
2020-08-26,160090.62511946558,10,-0.032865365900165755
2020-08-27,161728.77139342795,10,-0.022969046261908765
2020-08-28,165235.42278604323,10,-0.0017847701121850301
2020-08-31,165183.5058138147,10,-0.0020984093518490177
2020-09-01,165914.35018840418,10,0.0
2020-09-02,165814.4003003609,10,-0.00060241858482879
2020-09-03,164726.6615164521,10,-0.007158444526368046
2020-09-04,163262.89733740917,10,-0.01598085306053476
