code,name,ftype,channel,S_total,rating,F_value,val_pct,trend_ok,trend_ma20,bonus,F_alpha,ir_winrate,down_capture,F_momentum,mom_4m1m,mom_7m1m,rank4,rank7,scale,tenure_days,is_passive,penalty_str,water,weights_mode,last_date,error
006615,工银战略新兴产业混合A,混合型-偏股,右侧,38.5,Sell/Avoid 红灯,0.0,0.7612,False,False,0,80.6,0.677,0.894,61.3,0.5683,0.5941,0.6092307692307692,0.5261538461538462,7.68,2512,False,回撤比值1.43(平滑12%)(-12%),0.839,标准,2026-07-31,
010033,安信成长精选混合A,混合型-偏股,右侧,38.3,Sell/Avoid 红灯,0.0,0.7661,False,False,0,57.0,0.645,1.021,100.0,0.927,0.8858,0.9553846153846154,0.8338461538461538,2.98,6402,False,回撤比值1.50(平滑15%)(-15%),0.839,标准,2026-07-31,
021718,华泰紫金中证半导体产业指数型发起A,指数型-股票,新星,38.2,Sell/Avoid 红灯,0.0,0.775,False,False,0,48.1,0.722,1.417,100.0,0.8398,0.9744,0.9123076923076923,0.8953846153846153,1.19,3156,True,回撤比值1.38(平滑9%)(-9%),0.839,标准,2026-07-31,
024069,上银中证半导体产业指数发起式A,指数型-股票,新星,38.2,Sell/Avoid 红灯,0.0,0.7744,False,False,0,50.1,1.0,1.362,100.0,0.8332,0.9768,0.9107692307692308,0.8969230769230769,1.01,3578,True,回撤比值1.40(平滑10%)(-10%),0.839,标准,2026-07-31,
012650,博时半导体主题混合A,混合型-偏股,右侧,38.1,Sell/Avoid 红灯,0.0,0.7639,False,False,0,48.2,0.645,1.11,100.0,0.6745,0.7694,0.7615384615384615,0.7207692307692307,13.91,3833,False,回撤比值1.38(平滑9%)(-9%),0.839,标准,2026-07-31,
013369,汇添富自主核心科技一年持有混合A,混合型-偏股,右侧,38.1,Sell/Avoid 红灯,0.0,0.7622,False,False,0,57.4,0.645,1.018,100.0,0.7717,0.7757,0.8507692307692307,0.7323076923076923,10.05,1091,False,回撤比值1.51(平滑16%)(-16%),0.839,标准,2026-07-31,
011144,华安汇宏精选混合A,混合型-偏股,右侧,38.1,Sell/Avoid 红灯,0.0,0.7667,False,False,0,52.7,0.935,1.148,100.0,0.6595,0.8988,0.7461538461538462,0.85,53.07,1126,False,回撤比值1.44(平滑12%)(-12%),0.839,标准,2026-07-31,
006522,财通新兴蓝筹混合A,混合型-偏股,右侧,38.1,Sell/Avoid 红灯,0.0,0.7632,False,False,0,57.1,0.742,1.061,100.0,0.8725,0.9664,0.9261538461538461,0.8892307692307693,2.02,1661,False,回撤比值1.51(平滑15%)(-15%),0.839,标准,2026-07-31,
163116,申万中证申万电子行业投资指数(LOF)A,指数型-股票,右侧,38.1,Sell/Avoid 红灯,0.0,0.7657,False,False,0,49.9,0.871,1.429,86.8,0.6202,0.6602,0.693076923076923,0.6046153846153847,2.67,2202,True,回撤比值1.25(平滑3%)(-3%),0.839,标准,2026-07-31,
001877,宝盈国家安全沪港深股票A,股票型,右侧,38.0,Sell/Avoid 红灯,0.0,0.7651,False,False,0,60.9,0.71,1.022,100.0,0.5896,0.839,0.6430769230769231,0.7984615384615384,9.8,2090,False,回撤比值1.56(平滑18%)(-18%),0.839,标准,2026-07-31,
018287,信澳优势产业混合A,混合型-偏股,右侧,38.0,Sell/Avoid 红灯,0.0,0.7623,False,False,0,72.3,0.806,0.962,82.8,0.6025,0.6836,0.6553846153846153,0.6292307692307693,1.77,2453,False,回撤比值1.55(平滑17%)(-17%),0.839,标准,2026-07-31,
001892,长盛新兴成长混合A,混合型-灵活,右侧,37.8,Sell/Avoid 红灯,0.0,0.7673,False,False,0,73.2,0.581,0.868,94.7,0.5916,0.7827,0.6461538461538462,0.7384615384615385,2.06,254,False,经理任期0年(归因平滑23%)(-23%); 回撤比值1.21(平滑0%)(-0%),0.839,标准,2026-07-31,
024450,易方达成长进取混合A,混合型-偏股,新星,37.7,Sell/Avoid 红灯,0.0,0.758,False,False,0,96.9,0.8,0.744,32.7,0.4971,0.4666,0.5338461538461539,0.4107692307692308,8.09,2579,False,回撤比值1.41(平滑10%)(-10%),0.839,标准,2026-07-31,
000823,银华高端制造业混合A,混合型-灵活,右侧,37.6,Sell/Avoid 红灯,0.0,0.7633,False,False,0,40.0,0.613,1.448,100.0,0.7383,0.8343,0.8276923076923077,0.7915384615384615,6.33,4113,False,回撤比值1.27(平滑4%)(-4%),0.839,标准,2026-07-31,
014319,德邦半导体产业混合发起式A,混合型-偏股,右侧,37.2,Sell/Avoid 红灯,0.0,0.7716,False,False,0,92.1,0.806,0.828,90.3,0.5768,0.7839,0.6215384615384615,0.74,9.32,495,False,经理任期1年(归因平滑16%)(-16%); 回撤比值1.58(平滑19%)(-19%),0.839,标准,2026-07-31,
530019,建信社会责任混合A,混合型-偏股,右侧,36.8,Sell/Avoid 红灯,0.0,0.7682,False,False,0,44.2,0.613,1.117,100.0,0.6237,0.893,0.7046153846153846,0.8446153846153847,3.23,1090,False,回撤比值1.38(平滑9%)(-9%),0.839,标准,2026-07-31,
017234,永赢睿恒混合A,混合型-偏股,新星,36.7,Sell/Avoid 红灯,0.0,0.7648,False,False,0,96.2,1.0,0.776,43.2,0.4646,0.6238,0.48615384615384616,0.5661538461538461,47.56,2709,False,回撤比值1.55(平滑18%)(-18%),0.839,标准,2026-07-31,
005550,汇安成长优选混合A,混合型-灵活,右侧,36.5,Sell/Avoid 红灯,0.0,0.77,False,False,0,71.3,0.742,0.963,100.0,0.6477,0.8047,0.7384615384615385,0.7569230769230769,21.8,1509,False,回撤比值1.74(平滑27%)(-27%),0.839,标准,2026-07-31,
959991,兴证资管金麒麟领先优势一年持有期混合A,混合型-偏股,右侧,36.4,Sell/Avoid 红灯,0.0,0.7613,False,False,0,60.6,0.484,0.8,60.8,0.5735,0.575,0.6169230769230769,0.5107692307692308,3.84,1402,False,,0.839,标准,2026-07-31,
018876,兴合先进制造混合发起式A,混合型-偏股,新星,36.3,Sell/Avoid 红灯,0.0,0.7612,False,False,0,86.1,1.0,0.883,24.5,0.4478,0.5086,0.4646153846153846,0.4492307692307692,1.04,1091,False,,0.839,标准,2026-07-31,
015604,华安动力领航混合A,混合型-偏股,右侧,36.2,Sell/Avoid 红灯,0.0,0.7671,False,False,0,78.7,0.71,0.915,34.6,0.4602,0.5706,0.47846153846153844,0.5092307692307693,1.3,2029,False,,0.839,标准,2026-07-31,
001437,易方达瑞享混合I,混合型-灵活,右侧,36.2,Sell/Avoid 红灯,0.0,0.762,False,False,0,48.3,0.581,1.021,100.0,0.7748,0.9019,0.8569230769230769,0.8538461538461538,102.37,4015,False,回撤比值1.47(平滑14%)(-14%),0.839,标准,2026-07-31,
023828,万家中证半导体材料设备主题ETF发起式联接A,指数型-股票,新星,36.0,Sell/Avoid 红灯,0.0,0.7783,False,False,0,50.1,1.0,1.393,100.0,0.9265,1.1181,0.9538461538461539,0.963076923076923,2.08,840,True,回撤比值1.51(平滑15%)(-15%),0.839,标准,2026-07-31,
162214,宏利领先中小盘混合,混合型-偏股,右侧,36.0,Sell/Avoid 红灯,0.0,0.7762,False,False,0,35.0,0.581,1.575,100.0,0.9468,1.1322,0.9646153846153847,0.9707692307692307,2.89,1558,False,回撤比值1.27(平滑3%)(-3%),0.839,标准,2026-07-31,
008555,华商龙头优势混合,混合型-偏股,右侧,35.8,Sell/Avoid 红灯,0.0,0.7595,False,False,0,75.8,0.677,0.923,100.0,0.727,0.971,0.82,0.8938461538461538,75.26,573,False,经理任期1年(归因平滑14%)(-14%); 回撤比值1.58(平滑19%)(-19%),0.839,标准,2026-07-31,
168401,红土精选混合(LOF)A,混合型-灵活,右侧,35.7,Sell/Avoid 红灯,0.0,0.7648,False,False,0,60.7,0.677,1.012,100.0,0.7006,0.9806,0.7930769230769231,0.9,3.53,4091,False,回撤比值1.65(平滑23%)(-23%),0.839,标准,2026-07-31,
162201,宏利成长混合,混合型-灵活,右侧,35.5,Sell/Avoid 红灯,0.0,0.7621,False,False,0,47.6,0.71,1.487,100.0,0.8284,0.9517,0.9092307692307692,0.88,64.27,1628,False,回撤比值1.50(平滑15%)(-15%),0.839,标准,2026-07-31,
007300,国联安中证半导体ETF联接A,指数型-股票,右侧,35.4,Sell/Avoid 红灯,0.0,0.7706,False,False,0,35.0,0.581,1.408,100.0,0.6624,0.7933,0.7492307692307693,0.7492307692307693,20.07,5952,True,回撤比值1.30(平滑5%)(-5%),0.839,标准,2026-07-31,
001672,国寿安保智慧生活股票A,股票型,右侧,35.4,Sell/Avoid 红灯,0.0,0.7673,False,False,0,42.3,0.581,1.074,100.0,0.6074,1.0032,0.6661538461538462,0.9153846153846154,50.74,5752,False,回撤比值1.42(平滑11%)(-11%),0.839,标准,2026-07-31,
011891,易方达先锋成长混合A,混合型-偏股,右侧,35.4,Sell/Avoid 红灯,0.0,0.7623,False,False,0,49.7,0.581,1.011,100.0,0.7108,0.8884,0.8092307692307692,0.8369230769230769,54.82,4015,False,回撤比值1.53(平滑17%)(-17%),0.839,标准,2026-07-31,
001170,宏利复兴混合A,混合型-灵活,右侧,35.3,Sell/Avoid 红灯,0.0,0.7622,False,False,0,67.0,0.903,0.996,100.0,0.8839,1.0389,0.9338461538461539,0.9323076923076923,39.84,1628,False,回撤比值1.74(平滑27%)(-27%),0.839,标准,2026-07-31,
022364,永赢科技智选混合发起A,混合型-偏股,新星,35.3,Sell/Avoid 红灯,0.0,0.7586,False,False,0,99.1,1.0,0.67,57.9,0.5729,0.56,0.6138461538461538,0.49230769230769234,144.75,642,False,经理任期1年(归因平滑12%)(-12%); 回撤比值1.56(平滑18%)(-18%),0.839,标准,2026-07-31,
009491,宝盈创新驱动股票A,股票型,右侧,35.3,Sell/Avoid 红灯,0.0,0.7607,False,False,0,48.4,0.71,1.236,93.7,0.6346,0.6684,0.7261538461538461,0.6107692307692307,12.73,2090,False,回撤比值1.45(平滑13%)(-13%),0.839,标准,2026-07-31,
021893,易方达半导体设备ETF联接A,指数型-股票,新星,35.2,Sell/Avoid 红灯,0.0,0.7783,False,False,0,47.8,0.714,1.439,100.0,0.94,1.1261,0.96,0.9676923076923077,15.22,205,True,回撤比值1.51(平滑16%)(-16%),0.839,标准,2026-07-31,
021532,天弘半导体设备指数A,指数型-股票,新星,35.1,Sell/Avoid 红灯,0.0,0.7785,False,False,0,46.5,0.684,1.411,100.0,0.9571,1.1435,0.9723076923076923,0.9753846153846154,5.83,380,True,回撤比值1.50(平滑15%)(-15%),0.839,标准,2026-07-31,
007490,南方信息创新混合A,混合型-偏股,右侧,35.0,Sell/Avoid 红灯,0.0,0.7734,False,False,0,44.2,0.645,1.261,100.0,0.8829,1.2012,0.9323076923076923,0.9830769230769231,71.38,2601,False,回撤比值1.47(平滑14%)(-14%),0.839,标准,2026-07-31,
006809,泰康香港银行指数A,指数型-股票,右侧,35.0,Sell/Avoid 红灯,0.0,0.7445,True,True,0,100.0,0.968,0.276,0.0,0.0403,0.0265,0.19846153846153847,0.2123076923076923,4.76,786,True,,0.839,标准,2026-07-31,
501025,鹏华中证香港银行指数(LOF)A,指数型-股票,右侧,35.0,Sell/Avoid 红灯,0.0,0.7456,True,True,0,99.9,0.935,0.412,0.0,0.0335,0.0196,0.19538461538461538,0.20615384615384616,7.65,3972,True,,0.839,标准,2026-07-31,
001715,工银新焦点混合A,混合型-灵活,右侧,34.9,Sell/Avoid 红灯,0.0,0.7569,False,False,0,97.0,0.71,0.646,63.7,0.5393,0.6529,0.5738461538461539,0.5984615384615385,1.29,234,False,经理任期0年(归因平滑24%)(-24%); 回撤比值1.37(平滑8%)(-8%),0.839,标准,2026-07-31,
004206,华商元亨混合A,混合型-灵活,右侧,34.9,Sell/Avoid 红灯,0.0,0.7526,False,False,0,99.7,0.839,0.473,0.0,0.0143,0.021,0.18307692307692308,0.2076923076923077,18.84,2693,False,,0.839,标准,2026-07-31,
014036,博时成长回报混合A,混合型-偏股,右侧,34.9,Sell/Avoid 红灯,0.0,0.7606,False,False,0,48.7,0.581,1.018,97.9,0.6402,0.6888,0.7307692307692307,0.6369230769230769,2.66,3496,False,回撤比值1.52(平滑16%)(-16%),0.839,标准,2026-07-31,
010557,汇添富数字生活六个月持有混合,混合型-偏股,右侧,34.9,Sell/Avoid 红灯,0.0,0.7634,False,False,0,36.0,0.581,1.217,100.0,0.7949,0.7731,0.8769230769230769,0.7261538461538461,37.69,3476,False,回撤比值1.35(平滑7%)(-7%),0.839,标准,2026-07-31,
021145,银华甄选价值成长混合A,混合型-偏股,新星,34.8,Sell/Avoid 红灯,0.0,0.7384,True,True,0,99.5,0.812,0.438,0.0,-0.0877,0.1778,0.1123076923076923,0.25846153846153846,0.6,3916,False,,0.839,标准,2026-07-31,
010237,安信创新先锋混合发起A,混合型-偏股,右侧,34.8,Sell/Avoid 红灯,0.0,0.7606,False,False,0,48.8,0.71,1.208,100.0,0.7888,0.7787,0.8661538461538462,0.7353846153846154,2.2,2006,False,回撤比值1.55(平滑17%)(-17%),0.839,标准,2026-07-31,
008186,淳厚信睿混合A,混合型-偏股,右侧,34.8,Sell/Avoid 红灯,0.0,0.7661,False,False,0,96.6,0.774,0.744,3.8,0.3475,0.4875,0.36615384615384616,0.4307692307692308,29.69,2264,False,,0.839,标准,2026-07-31,
014418,西部利得CES芯片指数增强A,指数型-股票,右侧,34.8,Sell/Avoid 红灯,0.0,0.7688,False,False,0,49.9,0.71,1.162,80.2,0.574,0.7141,0.6192307692307693,0.6630769230769231,4.46,3538,True,回撤比值1.34(平滑7%)(-7%),0.839,标准,2026-07-31,
004320,前海开源沪港深乐享生活,混合型-灵活,右侧,34.7,Sell/Avoid 红灯,0.0,0.7636,False,False,0,68.5,0.645,0.951,100.0,0.8758,1.0721,0.9307692307692308,0.9492307692307692,82.34,2762,False,回撤比值1.78(平滑29%)(-29%),0.839,标准,2026-07-31,
020639,广发半导体设备ETF联接A,指数型-股票,新星,34.6,Sell/Avoid 红灯,0.0,0.7785,False,False,0,46.5,0.682,1.348,100.0,0.9505,1.1298,0.9707692307692307,0.9692307692307692,10.22,998,True,回撤比值1.52(平滑16%)(-16%),0.839,标准,2026-07-31,
003598,华商润丰灵活配置混合A,混合型-灵活,右侧,34.5,Sell/Avoid 红灯,0.0,0.7526,False,False,0,98.5,0.742,0.526,0.0,0.0104,0.0169,0.18076923076923077,0.20307692307692307,39.56,2693,False,,0.839,标准,2026-07-31,
014299,宏利先进制造股票A,股票型,右侧,34.4,Sell/Avoid 红灯,0.0,0.7703,False,False,0,32.2,0.387,0.933,100.0,0.8853,0.9175,0.936923076923077,0.8630769230769231,1.72,1558,False,回撤比值1.30(平滑5%)(-5%),0.839,标准,2026-07-31,
001048,富国新兴产业股票A,股票型,右侧,34.3,Sell/Avoid 红灯,0.0,0.7644,False,False,0,68.9,0.71,0.971,100.0,0.7793,0.807,0.8592307692307692,0.7630769230769231,123.03,1616,False,回撤比值1.80(平滑30%)(-30%),0.839,标准,2026-07-31,
012969,鹏华国证半导体芯片ETF联接A,指数型-股票,右侧,34.3,Sell/Avoid 红灯,0.0,0.7693,False,False,0,40.3,0.613,1.299,84.5,0.6045,0.6915,0.6584615384615384,0.6384615384615384,4.14,2049,True,回撤比值1.25(平滑2%)(-2%),0.839,标准,2026-07-31,
519674,银河创新成长混合A,混合型-偏股,右侧,34.3,Sell/Avoid 红灯,0.0,0.7665,False,False,0,35.0,0.581,1.457,100.0,0.646,0.7168,0.7353846153846154,0.6661538461538462,142.56,2640,False,回撤比值1.36(平滑8%)(-8%),0.839,标准,2026-07-31,
009914,富国成长动力混合A,混合型-偏股,右侧,34.3,Sell/Avoid 红灯,0.0,0.7607,False,False,0,75.2,0.613,0.889,41.5,0.5191,0.505,0.5584615384615385,0.44461538461538463,10.14,4728,False,回撤比值1.33(平滑6%)(-6%),0.839,标准,2026-07-31,
016372,信澳匠心严选一年持有混合A,混合型-偏股,右侧,34.3,Sell/Avoid 红灯,0.0,0.763,False,False,0,56.6,0.677,1.042,85.2,0.6098,0.6819,0.6723076923076923,0.6230769230769231,4.94,2453,False,回撤比值1.53(平滑16%)(-16%),0.839,标准,2026-07-31,
022754,易方达科鑫量化选股股票发起式A,股票型,新星,34.3,Sell/Avoid 红灯,0.0,0.7588,False,False,0,98.8,1.0,0.691,0.0,0.2365,0.4978,0.2953846153846154,0.4369230769230769,11.54,1419,False,回撤比值1.21(平滑1%)(-1%),0.839,标准,2026-07-31,
020670,易方达科创芯片ETF联接A,指数型-股票,新星,34.3,Sell/Avoid 红灯,0.0,0.7693,False,False,0,52.4,0.826,1.15,100.0,0.6874,0.8502,0.78,0.8,13.86,1346,True,回撤比值1.62(平滑21%)(-21%),0.839,标准,2026-07-31,
023651,富国上证科创板芯片ETF发起式联接A,指数型-股票,新星,34.1,Sell/Avoid 红灯,0.0,0.7694,False,False,0,50.0,1.0,1.664,100.0,0.6649,0.8174,0.7507692307692307,0.7753846153846153,0.8,4077,True,回撤比值1.60(平滑20%)(-20%),0.839,标准,2026-07-31,
005819,国泰优势行业混合A,混合型-偏股,右侧,34.1,Sell/Avoid 红灯,0.0,0.7731,False,False,0,29.5,0.548,1.249,100.0,0.9577,0.8874,0.9738461538461538,0.8353846153846154,4.58,3897,False,回撤比值1.27(平滑3%)(-3%),0.839,标准,2026-07-31,
008734,交银科锐科技创新混合A,混合型-偏股,右侧,34.1,Sell/Avoid 红灯,0.0,0.7651,False,False,0,26.0,0.419,0.983,100.0,0.9108,1.0434,0.9476923076923077,0.9338461538461539,6.24,1817,False,,0.839,标准,2026-07-31,
009601,招商科技动力3个月滚动持有股票A,股票型,右侧,34.0,Sell/Avoid 红灯,0.0,0.7622,False,False,0,99.4,0.871,0.622,0.0,0.3314,0.3983,0.35384615384615387,0.3553846153846154,10.98,4029,False,回撤比值1.24(平滑2%)(-2%),0.839,标准,2026-07-31,
012629,广发国证半导体芯片ETF联接A,指数型-股票,右侧,33.9,Sell/Avoid 红灯,0.0,0.7694,False,False,0,40.3,0.613,1.31,83.3,0.6032,0.6848,0.6569230769230769,0.6307692307692307,11.36,963,True,回撤比值1.26(平滑3%)(-3%),0.839,标准,2026-07-31,
013469,泰信低碳经济混合发起式A,混合型-偏股,右侧,33.9,Sell/Avoid 红灯,0.0,0.7619,False,False,0,45.1,0.548,1.001,100.0,0.7701,0.7846,0.8461538461538461,0.7415384615384616,0.32,2565,False,回撤比值1.54(平滑17%)(-17%),0.839,标准,2026-07-31,
002860,前海开源沪港深新机遇混合A,混合型-灵活,右侧,33.9,Sell/Avoid 红灯,0.0,0.7672,False,False,0,96.9,0.71,0.654,0.0,0.2839,0.3767,0.3153846153846154,0.33692307692307694,0.8,2204,False,,0.839,标准,2026-07-31,
008887,华夏国证半导体芯片ETF联接A,指数型-股票,右侧,33.9,Sell/Avoid 红灯,0.0,0.769,False,False,0,40.1,0.613,1.358,84.4,0.6056,0.6883,0.66,0.6353846153846154,57.21,3394,True,回撤比值1.27(平滑3%)(-3%),0.839,标准,2026-07-31,
017744,嘉实绿色主题股票发起式A,股票型,右侧,33.9,Sell/Avoid 红灯,0.0,0.7632,False,False,0,44.4,0.645,1.237,100.0,0.7968,1.2507,0.88,0.9923076923076923,2.21,2892,False,回撤比值1.53(平滑16%)(-16%),0.839,标准,2026-07-31,
009931,淳厚欣享一年持有期混合A,混合型-偏股,右侧,33.8,Sell/Avoid 红灯,0.0,0.7653,False,False,0,96.5,0.774,0.748,0.0,0.3172,0.4642,0.34,0.4046153846153846,6.87,2264,False,,0.839,标准,2026-07-31,
008281,国泰CES半导体芯片行业ETF联接A,指数型-股票,右侧,33.8,Sell/Avoid 红灯,0.0,0.7692,False,False,0,35.1,0.581,1.384,90.9,0.6096,0.7232,0.6707692307692308,0.6707692307692308,23.04,3707,True,回撤比值1.27(平滑3%)(-3%),0.839,标准,2026-07-31,
013556,信澳汇智优选一年持有期混合A,混合型-偏股,右侧,33.8,Sell/Avoid 红灯,0.0,0.7673,False,False,0,47.8,0.677,1.181,100.0,0.6472,0.9056,0.7369230769230769,0.8553846153846154,0.57,3051,False,回撤比值1.58(平滑19%)(-19%),0.839,标准,2026-07-31,
013383,恒生前海高端制造混合A,混合型-偏股,右侧,33.8,Sell/Avoid 红灯,0.0,0.7639,False,False,0,46.7,0.645,1.14,100.0,0.6113,0.7863,0.676923076923077,0.7430769230769231,0.21,629,False,经理任期1年(归因平滑13%)(-13%); 回撤比值1.32(平滑6%)(-6%),0.839,标准,2026-07-31,
005844,东方人工智能主题混合A,混合型-偏股,右侧,33.7,Sell/Avoid 红灯,0.0,0.7748,False,False,0,38.1,0.581,1.14,100.0,1.0455,1.3139,0.9938461538461538,0.9953846153846154,37.96,2285,False,回撤比值1.44(平滑12%)(-12%),0.839,标准,2026-07-31,
002281,建信裕利灵活配置混合,混合型-灵活,右侧,33.7,Sell/Avoid 红灯,0.0,0.7695,False,False,0,84.9,0.677,0.863,22.3,0.3472,0.6375,0.3646153846153846,0.5815384615384616,2.06,2008,False,回撤比值1.29(平滑4%)(-4%),0.839,标准,2026-07-31,
016568,嘉实碳中和主题混合A,混合型-偏股,右侧,33.7,Sell/Avoid 红灯,0.0,0.7597,False,False,0,96.2,0.742,0.74,0.0,0.1778,0.3276,0.2723076923076923,0.3046153846153846,0.45,1893,False,,0.839,标准,2026-07-31,
020356,华夏半导体材料设备ETF联接A,指数型-股票,新星,33.7,Sell/Avoid 红灯,0.0,0.7782,False,False,0,44.3,0.652,1.372,100.0,0.9504,1.1331,0.9692307692307692,0.9723076923076923,9.02,783,True,回撤比值1.54(平滑17%)(-17%),0.839,标准,2026-07-31,
000742,国泰新经济灵活配置混合A,混合型-灵活,右侧,33.6,Sell/Avoid 红灯,0.0,0.7735,False,False,0,29.2,0.548,1.281,100.0,0.9711,0.8992,0.9830769230769231,0.8523076923076923,9.62,3897,False,回撤比值1.29(平滑4%)(-4%),0.839,标准,2026-07-31,
017960,招商趋势领航混合A,混合型-偏股,右侧,33.6,Sell/Avoid 红灯,0.0,0.7613,False,False,0,96.0,0.677,0.394,0.0,0.3387,0.3687,0.3569230769230769,0.33153846153846156,2.33,2926,False,,0.839,标准,2026-07-31,
012835,招商景气精选股票A,股票型,右侧,33.6,Sell/Avoid 红灯,0.0,0.761,False,False,0,96.0,0.677,0.381,0.0,0.3232,0.3615,0.34615384615384615,0.3292307692307692,6.23,2926,False,,0.839,标准,2026-07-31,
008261,招商研究优选股票A,股票型,右侧,33.5,Sell/Avoid 红灯,0.0,0.7611,False,False,0,95.6,0.677,0.622,0.0,0.3175,0.3405,0.3415384615384615,0.3153846153846154,17.71,2926,False,,0.839,标准,2026-07-31,
001075,宝盈转型动力混合A,混合型-灵活,右侧,33.5,Sell/Avoid 红灯,0.0,0.7637,False,False,0,50.2,0.774,1.217,82.2,0.5884,0.7013,0.6392307692307693,0.6484615384615384,29.96,1234,False,回撤比值1.44(平滑12%)(-12%),0.839,标准,2026-07-31,
012301,易方达核心智造混合,混合型-偏股,右侧,33.5,Sell/Avoid 红灯,0.0,0.7659,False,False,0,85.4,0.677,0.859,51.3,0.4656,0.6829,0.48923076923076925,0.6261538461538462,42.31,309,False,经理任期0年(归因平滑22%)(-22%),0.839,标准,2026-07-31,
001105,信澳转型创新股票A,股票型,右侧,33.4,Sell/Avoid 红灯,0.0,0.7677,False,False,0,46.1,0.677,1.409,100.0,0.712,0.9612,0.8107692307692308,0.8815384615384615,5.13,3051,False,回撤比值1.58(平滑19%)(-19%),0.839,标准,2026-07-31,
014031,南方发展机遇一年持有混合A,混合型-偏股,右侧,33.3,Sell/Avoid 红灯,0.0,0.7157,True,True,0,98.5,0.871,0.696,0.0,-0.1637,-0.0835,0.05692307692307692,0.12923076923076923,1.11,975,False,经理任期2年(归因平滑3%)(-3%),0.839,标准,2026-07-31,
010415,华泰柏瑞质量精选混合A,混合型-偏股,右侧,33.3,Sell/Avoid 红灯,0.0,0.7609,False,False,0,53.7,0.548,0.95,100.0,0.7919,1.0068,0.8723076923076923,0.916923076923077,33.28,1097,False,回撤比值1.68(平滑24%)(-24%),0.839,标准,2026-07-31,
014776,富国中证芯片产业ETF发起式联接A,指数型-股票,右侧,33.2,Sell/Avoid 红灯,0.0,0.769,False,False,0,30.1,0.548,1.203,97.6,0.6208,0.7339,0.6984615384615385,0.683076923076923,2.9,4076,True,回撤比值1.30(平滑5%)(-5%),0.839,标准,2026-07-31,
014478,中加低碳经济六个月持有混合A,混合型-偏股,右侧,33.2,Sell/Avoid 红灯,0.0,0.7578,True,True,0,95.0,0.677,0.684,0.0,-0.0247,0.1115,0.16307692307692306,0.24615384615384617,0.23,1237,False,,0.839,标准,2026-07-31,
023397,尚正研究睿选混合发起A,混合型-偏股,新星,33.2,Sell/Avoid 红灯,0.0,0.768,False,False,0,35.3,0.545,1.076,83.3,0.5888,0.7073,0.6415384615384615,0.6538461538461539,0.31,2525,False,,0.839,标准,2026-07-31,
024052,工银科技先锋混合发起式A,混合型-偏股,新星,33.2,Sell/Avoid 红灯,0.0,0.7654,False,False,0,50.0,1.0,1.411,100.0,0.7844,0.7386,0.8630769230769231,0.6876923076923077,1.02,1613,False,回撤比值1.64(平滑22%)(-22%),0.839,标准,2026-07-31,
021607,南方上证科创板芯片ETF发起联接A,指数型-股票,新星,33.2,Sell/Avoid 红灯,0.0,0.7693,False,False,0,49.7,0.833,1.477,100.0,0.6949,0.8523,0.7861538461538462,0.8046153846153846,7.57,3650,True,回撤比值1.63(平滑22%)(-22%),0.839,标准,2026-07-31,
501079,大成科创主题混合(LOF)A,混合型-偏股,右侧,33.1,Sell/Avoid 红灯,0.0,0.7632,False,False,0,27.1,0.29,0.943,100.0,0.9475,0.9822,0.9661538461538461,0.9015384615384615,12.67,2014,False,回撤比值1.28(平滑4%)(-4%),0.839,标准,2026-07-31,
020469,长城半导体混合发起式A,混合型-偏股,新星,33.0,Sell/Avoid 红灯,0.0,0.7678,False,False,0,49.0,0.727,1.24,100.0,0.6448,0.9973,0.7338461538461538,0.9138461538461539,3.72,1326,False,回撤比值1.63(平滑22%)(-22%),0.839,标准,2026-07-31,
021224,华宝上证科创板芯片ETF发起式联接A,指数型-股票,新星,33.0,Sell/Avoid 红灯,0.0,0.7696,False,False,0,49.9,0.875,1.491,100.0,0.6786,0.8363,0.7692307692307693,0.7938461538461539,4.35,4972,True,回撤比值1.64(平滑22%)(-22%),0.839,标准,2026-07-31,
020628,汇添富科创芯片ETF联接A,指数型-股票,新星,33.0,Sell/Avoid 红灯,0.0,0.7695,False,False,0,49.9,0.818,1.307,100.0,0.6785,0.8306,0.7676923076923077,0.7861538461538462,15.35,1070,True,回撤比值1.64(平滑22%)(-22%),0.839,标准,2026-07-31,
001361,景顺长城中证科技传媒通信150ETF联接A,指数型-股票,右侧,32.9,Sell/Avoid 红灯,0.0,0.7638,False,False,0,49.9,0.839,1.361,61.7,0.5509,0.6179,0.5892307692307692,0.56,6.1,1055,True,,0.839,标准,2026-07-31,
005775,中加转型动力混合A,混合型-灵活,右侧,32.8,Sell/Avoid 红灯,0.0,0.7377,True,True,0,93.6,0.645,0.349,0.0,0.0208,0.0977,0.18769230769230769,0.24153846153846154,0.97,1341,False,,0.839,标准,2026-07-31,
003659,山证资管策略精选混合A,混合型-灵活,右侧,32.8,Sell/Avoid 红灯,0.0,0.7593,False,False,0,60.1,0.581,0.949,77.9,0.6234,0.5838,0.703076923076923,0.5184615384615384,0.44,1888,False,回撤比值1.58(平滑19%)(-19%),0.839,标准,2026-07-31,
022725,博时上证科创板芯片ETF发起式联接A,指数型-股票,新星,32.7,Sell/Avoid 红灯,0.0,0.7696,False,False,0,49.7,0.833,1.562,100.0,0.6827,0.838,0.7738461538461539,0.796923076923077,1.5,913,True,回撤比值1.66(平滑23%)(-23%),0.839,标准,2026-07-31,
